,Time,Tank_1,Tank_2,Tank_3,Pump_1,Pump_2,Flow_sensor_4
495,09/04/2021 18:31,1.0,5,1691,0,0,0
496,09/04/2021 18:31,-30.5,4,1678,0,0,0
497,09/04/2021 18:31,15.5,4,1664,0,0,0
498,09/04/2021 18:31,-20.5,4,1646,0,0,0
499,09/04/2021 18:31,-30.5,4,1632,0,0,0
500,09/04/2021 18:31,1.0,4,1614,0,0,0
501,09/04/2021 18:31,1.0,6,1600,0,0,0
502,09/04/2021 18:31,2.0,5,1581,0,0,0
503,09/04/2021 18:31,0.0,5,1568,0,0,0
504,09/04/2021 18:31,2.0,5,1550,0,0,0
505,09/04/2021 18:31,1.0,4,1535,0,0,0
506,09/04/2021 18:31,2.0,4,1521,0,0,0
507,09/04/2021 18:31,2.0,5,1504,0,0,0
508,09/04/2021 18:31,2.0,5,1489,0,0,0
509,09/04/2021 18:31,25.5,6,1472,0,0,0
510,09/04/2021 18:31,2.0,5,1458,0,0,0
511,09/04/2021 18:31,1.0,5,1439,0,0,0
512,09/04/2021 18:32,1.0,5,1426,0,0,0
513,09/04/2021 18:32,2.0,6,1407,0,0,0
514,09/04/2021 18:32,2.0,5,1396,0,0,0
515,09/04/2021 18:32,-30.5,5,1381,0,0,0
516,09/04/2021 18:32,-20.5,6,1363,0,0,0
517,09/04/2021 18:32,2.0,5,1350,0,0,0
518,09/04/2021 18:32,2.0,5,1332,0,0,0
519,09/04/2021 18:32,1.0,5,1319,0,0,0
520,09/04/2021 18:32,25.5,6,1300,0,0,0
521,09/04/2021 18:32,2.0,5,1287,0,0,0
522,09/04/2021 18:32,2.0,5,1269,0,0,0
523,09/04/2021 18:32,2.0,5,1256,0,0,0
524,09/04/2021 18:32,1.0,6,1238,0,0,0
525,09/04/2021 18:32,2.0,6,1226,0,0,0
526,09/04/2021 18:32,2.0,6,1212,0,0,0
527,09/04/2021 18:32,1.0,5,1193,0,0,0
528,09/04/2021 18:32,1.0,6,1181,0,0,0
529,09/04/2021 18:32,-30.5,6,1163,0,0,0
530,09/04/2021 18:32,1.0,5,1149,0,0,0
531,09/04/2021 18:32,2.0,5,1132,0,0,0
532,09/04/2021 18:32,1.0,6,1118,0,0,0
533,09/04/2021 18:32,2.0,6,1101,0,0,0
534,09/04/2021 18:32,2.0,5,1089,0,0,0
535,09/04/2021 18:32,2.0,6,1076,0,0,0
536,09/04/2021 18:32,2.0,5,1058,0,0,0
537,09/04/2021 18:32,2.0,6,1045,0,0,0
538,09/04/2021 18:32,2.0,6,1028,0,0,0
539,09/04/2021 18:32,1.0,6,1014,0,0,0
540,09/04/2021 18:32,1.0,5,998,0,0,0
541,09/04/2021 18:32,2.0,6,985,0,0,0
542,09/04/2021 18:32,0.0,5,968,0,0,0
543,09/04/2021 18:32,1.0,6,954,0,0,0
544,09/04/2021 18:32,2.0,6,942,0,0,0
545,09/04/2021 18:32,2.0,5,926,0,0,0
546,09/04/2021 18:32,2.0,6,913,0,0,0
547,09/04/2021 18:32,0.0,6,897,0,0,0
548,09/04/2021 18:32,2.0,6,884,0,0,0
549,09/04/2021 18:32,2.0,5,867,0,0,0
550,09/04/2021 18:32,1.0,6,855,0,0,0
551,09/04/2021 18:32,2.0,6,839,0,0,0
552,09/04/2021 18:32,2.0,5,827,0,0,0
553,09/04/2021 18:32,2.0,6,810,0,0,0
554,09/04/2021 18:32,2.0,6,797,0,0,0
555,09/04/2021 18:32,2.0,6,785,0,0,0
556,09/04/2021 18:32,2.0,6,769,0,0,0
557,09/04/2021 18:32,15.5,6,756,0,0,0
558,09/04/2021 18:32,2.0,5,739,0,0,0
559,09/04/2021 18:32,2.0,5,728,0,0,0
560,09/04/2021 18:32,2.0,6,711,0,0,0
561,09/04/2021 18:32,2.0,6,699,0,0,0
562,09/04/2021 18:32,2.0,6,683,0,0,0
563,09/04/2021 18:32,2.0,6,669,0,0,0
564,09/04/2021 18:32,2.0,6,658,0,0,0
565,09/04/2021 18:32,3.0,6,641,0,0,0
566,09/04/2021 18:32,2.0,6,628,0,0,0
567,09/04/2021 18:32,2.0,6,611,0,0,0
568,09/04/2021 18:32,2.0,6,599,0,0,0
569,09/04/2021 18:32,2.0,6,583,0,0,4782
570,09/04/2021 18:32,1.0,6,569,0,1,4772
571,09/04/2021 18:32,7.0,6,554,0,1,4772
572,09/04/2021 18:33,91.0,5,542,0,1,4763
573,09/04/2021 18:33,193.0,5,531,0,1,4754
574,09/04/2021 18:33,232.0,5,515,0,1,4745
575,09/04/2021 18:33,-20.5,6,502,0,1,4745
576,09/04/2021 18:33,330.0,5,486,0,1,4736
577,09/04/2021 18:33,355.0,6,471,0,1,4727
578,09/04/2021 18:33,397.0,7,457,0,1,4718
579,09/04/2021 18:33,442.0,6,445,0,1,4709
580,09/04/2021 18:33,473.0,6,428,0,1,4709
581,09/04/2021 18:33,499.0,6,417,0,1,4700
582,09/04/2021 18:33,534.0,5,401,0,1,4684
583,09/04/2021 18:33,566.0,7,387,0,1,4636
584,09/04/2021 18:33,603.0,6,377,0,1,4636
585,09/04/2021 18:33,619.0,4,360,0,1,4588
586,09/04/2021 18:33,660.0,5,347,0,1,4581
587,09/04/2021 18:33,688.0,6,331,0,1,4573
588,09/04/2021 18:33,724.0,6,319,0,1,4565
589,09/04/2021 18:33,755.0,6,300,0,1,4565
590,09/04/2021 18:33,766.0,6,287,0,1,4558
591,09/04/2021 18:33,789.0,7,270,0,1,4550
592,09/04/2021 18:33,840.0,6,256,0,1,4543
593,09/04/2021 18:33,850.0,6,242,0,1,4536
594,09/04/2021 18:33,890.0,6,225,0,1,4536
595,09/04/2021 18:33,918.0,6,210,0,1,4528
596,09/04/2021 18:33,942.0,6,190,0,1,4521
597,09/04/2021 18:33,972.0,6,174,0,1,4514
598,09/04/2021 18:33,995.0,6,153,0,1,4514
599,09/04/2021 18:33,1016.0,6,135,0,1,4507
600,09/04/2021 18:33,1071.0,5,110,0,1,4500
601,09/04/2021 18:33,0.0,6,84,0,1,4493
602,09/04/2021 18:33,1110.0,7,51,0,1,4486
603,09/04/2021 18:33,1135.0,8,7,1,1,4486
604,09/04/2021 18:33,25.5,7,8,1,1,4479
605,09/04/2021 18:33,15.5,7,7,1,1,4473
606,09/04/2021 18:33,1219.0,71,8,1,1,4466
607,09/04/2021 18:33,0.0,140,6,1,1,4466
608,09/04/2021 18:33,1279.0,188,7,1,1,4459
609,09/04/2021 18:33,1306.0,232,8,1,1,4453
610,09/04/2021 18:33,-20.5,240,8,1,1,4446
611,09/04/2021 18:33,1382.0,297,7,1,1,4446
612,09/04/2021 18:33,1398.0,314,6,1,1,4440
613,09/04/2021 18:33,-30.5,345,7,1,1,4433
614,09/04/2021 18:33,1455.0,369,7,1,1,4427
615,09/04/2021 18:33,1472.0,395,7,1,1,4427
616,09/04/2021 18:33,1510.0,418,8,1,1,4421
617,09/04/2021 18:33,1542.0,441,6,1,1,4414
618,09/04/2021 18:33,1580.0,472,7,1,1,4408
619,09/04/2021 18:33,1596.0,499,8,1,1,4408
620,09/04/2021 18:33,1638.0,527,7,1,1,4402
621,09/04/2021 18:33,0.0,545,8,1,1,4396
622,09/04/2021 18:33,1690.0,566,8,1,1,4390
623,09/04/2021 18:33,1718.0,590,8,1,1,4390
624,09/04/2021 18:33,15.5,605,6,1,1,4384
625,09/04/2021 18:33,15.5,638,8,1,1,4378
626,09/04/2021 18:33,1803.0,656,8,1,1,4372
627,09/04/2021 18:33,1835.0,690,6,1,1,4372
628,09/04/2021 18:33,1871.0,716,8,1,1,4367
629,09/04/2021 18:33,1896.0,724,8,1,1,4361
630,09/04/2021 18:33,1923.0,750,9,1,1,4355
631,09/04/2021 18:33,1978.0,775,7,1,1,4350
632,09/04/2021 18:34,1973.0,797,5,1,1,4350
633,09/04/2021 18:34,1975.0,832,9,1,0,4344
634,09/04/2021 18:34,1965.0,832,8,1,0,4339
635,09/04/2021 18:34,1952.0,852,8,1,0,4333
636,09/04/2021 18:34,25.5,893,9,1,0,4333
637,09/04/2021 18:34,1923.0,909,7,1,0,4328
638,09/04/2021 18:34,-20.5,954,7,1,0,4322
639,09/04/2021 18:34,-20.5,964,8,1,0,4317
640,09/04/2021 18:34,1873.0,980,7,1,0,4312
641,09/04/2021 18:34,1862.0,990,7,1,0,4312
642,09/04/2021 18:34,1845.0,1037,9,1,0,4307
643,09/04/2021 18:34,1830.0,1047,7,1,0,4302
644,09/04/2021 18:34,1817.0,1069,7,1,0,4297
645,09/04/2021 18:34,1798.0,1105,8,1,0,4291
646,09/04/2021 18:34,-30.5,1113,7,1,0,4291
647,09/04/2021 18:34,1767.0,1142,7,1,0,4287
648,09/04/2021 18:34,25.5,1154,7,1,0,4282
649,09/04/2021 18:34,1738.0,1184,7,1,0,4277
650,09/04/2021 18:34,-20.5,1219,9,1,0,4272
651,09/04/2021 18:34,1705.0,1231,7,1,0,4272
652,09/04/2021 18:34,1694.0,1244,8,1,0,4267
653,09/04/2021 18:34,1682.0,1270,7,1,0,4262
654,09/04/2021 18:34,1662.0,1283,9,1,0,4258
655,09/04/2021 18:34,1647.0,1326,8,1,0,4258
656,09/04/2021 18:34,-20.5,1340,7,1,0,4253
657,09/04/2021 18:34,1617.0,1366,9,1,0,4248
658,09/04/2021 18:34,1599.0,1397,8,1,0,4244
659,09/04/2021 18:34,1589.0,1410,7,1,0,4244
660,09/04/2021 18:34,-20.5,1430,9,1,0,4239
661,09/04/2021 18:34,1553.0,1462,8,1,0,4192
662,09/04/2021 18:34,1545.0,1466,8,1,0,4144
663,09/04/2021 18:34,1528.0,1493,8,1,0,4097
664,09/04/2021 18:34,1508.0,1508,8,1,0,4049
665,09/04/2021 18:34,1495.0,1546,8,1,0,4001
666,09/04/2021 18:34,1483.0,1564,9,1,0,3954
667,09/04/2021 18:34,1464.0,1594,7,1,0,3906
668,09/04/2021 18:34,1451.0,1605,7,1,0,3906
669,09/04/2021 18:34,25.5,1639,8,1,0,3858
670,09/04/2021 18:34,1422.0,1662,8,1,0,3811
671,09/04/2021 18:34,1405.0,1675,8,1,0,3763
672,09/04/2021 18:34,1388.0,1689,8,1,0,3716
673,09/04/2021 18:34,0.0,1714,7,1,0,3668
674,09/04/2021 18:34,1363.0,1755,8,1,0,3620
675,09/04/2021 18:34,1346.0,1752,8,1,0,3620
676,09/04/2021 18:34,25.5,1794,8,1,0,3573
677,09/04/2021 18:34,1320.0,1813,8,1,0,3525
678,09/04/2021 18:34,1298.0,1845,8,1,0,3477
679,09/04/2021 18:34,1289.0,1860,7,1,0,3430
680,09/04/2021 18:34,1270.0,1874,8,1,0,3382
681,09/04/2021 18:34,1256.0,1901,8,1,0,3334
682,09/04/2021 18:34,1245.0,1927,8,1,0,3287
683,09/04/2021 18:34,1227.0,1952,10,0,0,3239
684,09/04/2021 18:34,1214.0,1944,47,1,0,3239
685,09/04/2021 18:34,1198.0,1935,116,0,0,3191
686,09/04/2021 18:34,1184.0,1923,144,0,0,3144
687,09/04/2021 18:34,1170.0,1908,183,0,0,3096
688,09/04/2021 18:34,1152.0,1896,212,0,0,3048
689,09/04/2021 18:34,1137.0,1879,238,0,0,3001
690,09/04/2021 18:34,1134.0,1869,268,0,0,2953
691,09/04/2021 18:34,1126.0,1857,289,0,0,2953
692,09/04/2021 18:35,1111.0,1841,317,0,0,2905
693,09/04/2021 18:35,-30.5,1831,342,0,0,2858
694,09/04/2021 18:35,1082.0,1816,370,0,0,2810
695,09/04/2021 18:35,1070.0,1802,392,0,0,2762
696,09/04/2021 18:35,1054.0,1787,411,0,0,2714
697,09/04/2021 18:35,1043.0,1774,418,0,0,2667
698,09/04/2021 18:35,1026.0,1759,433,0,0,2667
699,09/04/2021 18:35,1013.0,1747,441,0,0,2619
700,09/04/2021 18:35,25.5,1736,447,0,0,2571
701,09/04/2021 18:35,987.0,1719,457,0,0,2523
702,09/04/2021 18:35,973.0,1708,470,0,0,2476
703,09/04/2021 18:35,957.0,1693,479,0,0,2428
704,09/04/2021 18:35,947.0,1680,487,0,0,2380
705,09/04/2021 18:35,930.0,1663,497,0,0,2380
706,09/04/2021 18:35,919.0,1654,506,0,0,2332
707,09/04/2021 18:35,902.0,1637,519,0,0,2284
708,09/04/2021 18:35,890.0,1626,529,0,0,2284
709,09/04/2021 18:35,25.5,1615,534,0,0,2189
710,09/04/2021 18:35,863.0,1598,546,0,0,2141
711,09/04/2021 18:35,850.0,1588,551,0,0,2093
712,09/04/2021 18:35,835.0,1572,563,0,0,2045
713,09/04/2021 18:35,823.0,1559,571,0,0,1997
714,09/04/2021 18:35,808.0,1543,583,0,0,1997
715,09/04/2021 18:35,0.0,1532,591,0,0,1949
716,09/04/2021 18:35,780.0,1517,599,0,0,1901
717,09/04/2021 18:35,769.0,1506,611,0,0,1853
718,09/04/2021 18:35,753.0,1490,615,0,0,1806
719,09/04/2021 18:35,741.0,1478,626,0,0,1758
720,09/04/2021 18:35,729.0,1467,635,0,0,1710
721,09/04/2021 18:35,713.0,1452,646,0,0,1710
722,09/04/2021 18:35,15.5,1441,652,0,0,1662
723,09/04/2021 18:35,686.0,1426,662,0,0,1614
724,09/04/2021 18:35,25.5,1414,668,0,0,1566
725,09/04/2021 18:35,659.0,1399,681,0,0,1517
726,09/04/2021 18:35,646.0,1388,686,0,0,1469
727,09/04/2021 18:35,-20.5,1373,696,0,0,1421
728,09/04/2021 18:35,618.0,1361,707,0,0,1373
729,09/04/2021 18:35,606.0,1351,711,0,0,1325
730,09/04/2021 18:35,590.0,1335,721,0,0,1325
731,09/04/2021 18:35,0.0,1324,730,0,0,1277
732,09/04/2021 18:35,-30.5,1309,738,0,0,1229
733,09/04/2021 18:35,550.0,1298,747,0,0,1180
734,09/04/2021 18:35,15.5,1283,757,0,0,1132
735,09/04/2021 18:35,523.0,1272,762,0,0,1084
736,09/04/2021 18:35,506.0,1257,772,0,0,1035
737,09/04/2021 18:35,493.0,1246,779,0,0,987
738,09/04/2021 18:35,477.0,1236,785,0,0,987
739,09/04/2021 18:35,464.0,1221,792,0,0,938
740,09/04/2021 18:35,451.0,1209,801,0,0,890
741,09/04/2021 18:35,434.0,1195,811,0,0,890
742,09/04/2021 18:35,420.0,1183,820,0,0,841
743,09/04/2021 18:35,0.0,1169,828,0,0,792
744,09/04/2021 18:35,389.0,1157,836,0,0,743
745,09/04/2021 18:35,371.0,1143,844,0,0,694
746,09/04/2021 18:35,356.0,1132,851,0,0,645
747,09/04/2021 18:35,336.0,1118,858,0,0,596
748,09/04/2021 18:35,321.0,1106,867,0,0,596
749,09/04/2021 18:35,304.0,1096,871,0,0,547
750,09/04/2021 18:35,-20.5,1081,879,0,0,447
751,09/04/2021 18:35,266.0,1069,884,0,0,447
752,09/04/2021 18:36,241.0,1056,897,0,0,397
753,09/04/2021 18:36,222.0,1044,902,0,0,347
754,09/04/2021 18:36,191.0,1030,910,0,0,296
755,09/04/2021 18:36,165.0,1018,917,0,0,244
756,09/04/2021 18:36,124.0,1004,927,0,0,244
757,09/04/2021 18:36,90.0,993,933,0,0,191
758,09/04/2021 18:36,-20.5,982,940,0,0,135
759,09/04/2021 18:36,1.0,967,947,0,0,59
760,09/04/2021 18:36,25.5,955,954,0,0,0
761,09/04/2021 18:36,0.0,941,961,0,0,0
762,09/04/2021 18:36,0.0,931,968,0,0,0
763,09/04/2021 18:36,0.0,915,976,0,0,0
764,09/04/2021 18:36,0.0,903,978,0,0,0
765,09/04/2021 18:36,0.0,889,990,0,0,0
766,09/04/2021 18:36,0.0,878,994,0,0,0
767,09/04/2021 18:36,25.5,867,1002,0,0,0
768,09/04/2021 18:36,0.0,852,1008,0,0,0
769,09/04/2021 18:36,0.0,842,1015,0,0,0
770,09/04/2021 18:36,0.0,827,1025,0,0,0
771,09/04/2021 18:36,0.0,817,1030,0,0,0
772,09/04/2021 18:36,0.0,803,1039,0,0,0
773,09/04/2021 18:36,1.0,791,1044,0,0,0
774,09/04/2021 18:36,1.0,776,1054,0,0,0
775,09/04/2021 18:36,25.5,765,1060,0,0,0
776,09/04/2021 18:36,1.0,752,1067,0,0,0
777,09/04/2021 18:36,2.0,740,1074,0,0,0
778,09/04/2021 18:36,1.0,730,1079,0,0,0
779,09/04/2021 18:36,1.0,714,1087,0,0,0
780,09/04/2021 18:36,1.0,704,1094,0,0,0
781,09/04/2021 18:36,2.0,689,1101,0,0,0
782,09/04/2021 18:36,2.0,678,1106,0,0,0
783,09/04/2021 18:36,1.0,664,1115,0,0,0
784,09/04/2021 18:36,2.0,652,1121,0,0,0
785,09/04/2021 18:36,1.0,638,1129,0,0,0
786,09/04/2021 18:36,2.0,627,1133,0,0,0
787,09/04/2021 18:36,2.0,617,1139,0,0,0
788,09/04/2021 18:36,2.0,601,1149,0,0,0
789,09/04/2021 18:36,2.0,591,1154,0,0,0
790,09/04/2021 18:36,2.0,575,1161,0,0,0
791,09/04/2021 18:36,2.0,565,1166,0,0,0
792,09/04/2021 18:36,2.0,550,1174,0,0,0
793,09/04/2021 18:36,2.0,539,1179,0,0,0
794,09/04/2021 18:36,25.5,524,1189,0,0,0
795,09/04/2021 18:36,2.0,512,1196,0,0,0
796,09/04/2021 18:36,1.0,501,1200,0,0,0
797,09/04/2021 18:36,3.0,483,1202,0,0,0
798,09/04/2021 18:36,1.0,474,1214,0,0,0
799,09/04/2021 18:36,-20.5,458,1221,0,0,0
800,09/04/2021 18:36,2.0,446,1226,0,0,0
801,09/04/2021 18:36,2.0,430,1234,0,0,0
802,09/04/2021 18:36,15.5,418,1238,0,0,0
803,09/04/2021 18:36,2.0,403,1245,0,0,0
804,09/04/2021 18:36,3.0,390,1252,0,0,0
805,09/04/2021 18:36,3.0,374,1254,0,0,0
806,09/04/2021 18:36,2.0,361,1262,0,0,0
807,09/04/2021 18:36,25.5,347,1268,0,0,0
808,09/04/2021 18:36,2.0,331,1275,0,0,0
809,09/04/2021 18:36,15.5,317,1279,0,0,0
810,09/04/2021 18:36,2.0,299,1288,0,0,0
811,09/04/2021 18:36,-20.5,284,1290,0,0,0
812,09/04/2021 18:37,3.0,265,1296,0,0,0
813,09/04/2021 18:37,-20.5,250,1302,0,0,0
814,09/04/2021 18:37,3.0,229,1311,0,0,0
815,09/04/2021 18:37,3.0,213,1314,0,0,0
816,09/04/2021 18:37,2.0,197,1319,0,0,0
817,09/04/2021 18:37,3.0,171,1325,0,0,0
818,09/04/2021 18:37,2.0,152,1332,0,0,0
819,09/04/2021 18:37,2.0,121,1337,0,0,0
820,09/04/2021 18:37,2.0,95,1343,0,0,0
821,09/04/2021 18:37,3.0,55,1348,0,0,0
822,09/04/2021 18:37,2.0,22,1352,0,0,0
823,09/04/2021 18:37,2.0,2,1346,0,0,0
824,09/04/2021 18:37,3.0,1,1334,0,0,0
825,09/04/2021 18:37,-20.5,2,1323,0,0,0
826,09/04/2021 18:37,3.0,2,1308,0,0,0
827,09/04/2021 18:37,3.0,2,1297,0,0,0
828,09/04/2021 18:37,4.0,2,1281,0,0,0
829,09/04/2021 18:37,2.0,2,1267,0,0,0
830,09/04/2021 18:37,3.0,3,1250,0,0,0
831,09/04/2021 18:37,3.0,2,1237,0,0,0
832,09/04/2021 18:37,3.0,2,1219,0,0,0
833,09/04/2021 18:37,3.0,2,1205,0,0,0
834,09/04/2021 18:37,3.0,3,1193,0,0,0
835,09/04/2021 18:37,-20.5,2,1175,0,0,0
836,09/04/2021 18:37,4.0,2,1161,0,0,0
837,09/04/2021 18:37,-20.5,3,1144,0,0,0
838,09/04/2021 18:37,4.0,2,1131,0,0,0
839,09/04/2021 18:37,3.0,2,1113,0,0,0
840,09/04/2021 18:37,0.0,3,1100,0,0,0
841,09/04/2021 18:37,4.0,2,1081,0,0,0
842,09/04/2021 18:37,-30.5,3,1070,0,0,0
843,09/04/2021 18:37,3.0,3,1052,0,0,0
844,09/04/2021 18:37,3.0,3,1039,0,0,0
845,09/04/2021 18:37,3.0,2,1025,0,0,0
846,09/04/2021 18:37,3.0,2,1009,0,0,0
847,09/04/2021 18:37,0.0,3,997,0,0,0
848,09/04/2021 18:37,4.0,2,978,0,0,0
849,09/04/2021 18:37,4.0,2,966,0,0,0
850,09/04/2021 18:37,4.0,3,950,0,0,0
851,09/04/2021 18:37,3.0,3,937,0,0,0
852,09/04/2021 18:37,3.0,3,920,0,0,0
853,09/04/2021 18:37,4.0,3,907,0,0,0
854,09/04/2021 18:37,3.0,3,895,0,0,0
855,09/04/2021 18:37,3.0,2,879,0,0,0
856,09/04/2021 18:37,4.0,3,865,0,0,0
857,09/04/2021 18:37,3.0,2,849,0,0,0
858,09/04/2021 18:37,4.0,2,836,0,0,0
859,09/04/2021 18:37,15.5,3,819,0,0,0
860,09/04/2021 18:37,3.0,2,807,0,0,0
861,09/04/2021 18:37,3.0,3,791,0,0,0
862,09/04/2021 18:37,0.0,2,779,0,0,0
863,09/04/2021 18:37,15.5,3,767,0,0,0
864,09/04/2021 18:37,4.0,3,750,0,0,0
865,09/04/2021 18:37,3.0,3,738,0,0,0
866,09/04/2021 18:37,4.0,3,721,0,0,0
867,09/04/2021 18:37,15.5,4,709,0,0,0
868,09/04/2021 18:37,3.0,3,693,0,0,0
869,09/04/2021 18:37,-30.5,3,680,0,0,0
870,09/04/2021 18:37,3.0,3,663,0,0,0
871,09/04/2021 18:37,4.0,3,651,0,0,0
872,09/04/2021 18:38,4.0,3,634,0,0,0
873,09/04/2021 18:38,0.0,3,622,0,0,0
874,09/04/2021 18:38,3.0,3,609,0,0,0
875,09/04/2021 18:38,3.0,3,592,0,0,0
876,09/04/2021 18:38,3.0,3,580,0,0,0
877,09/04/2021 18:38,3.0,3,564,0,0,0
878,09/04/2021 18:38,15.5,3,552,0,0,0
879,09/04/2021 18:38,3.0,3,536,0,0,0
880,09/04/2021 18:38,4.0,3,524,0,0,0
881,09/04/2021 18:38,4.0,2,507,0,0,0
882,09/04/2021 18:38,3.0,2,496,0,0,0
883,09/04/2021 18:38,4.0,2,483,0,0,0
884,09/04/2021 18:38,4.0,2,467,0,0,0
885,09/04/2021 18:38,3.0,3,455,0,0,0
886,09/04/2021 18:38,3.0,3,439,0,0,0
887,09/04/2021 18:38,4.0,3,427,0,0,0
888,09/04/2021 18:38,4.0,3,410,0,0,0
889,09/04/2021 18:38,3.0,3,397,0,0,0
890,09/04/2021 18:38,4.0,3,381,0,0,0
891,09/04/2021 18:38,4.0,3,369,0,0,0
892,09/04/2021 18:38,4.0,3,357,0,0,0
893,09/04/2021 18:38,4.0,3,341,0,0,0
894,09/04/2021 18:38,3.0,3,328,0,0,0
895,09/04/2021 18:38,3.0,3,312,0,0,0
896,09/04/2021 18:38,4.0,4,299,0,0,0
897,09/04/2021 18:38,6.0,2,282,0,1,0
898,09/04/2021 18:38,15.5,3,268,0,1,0
899,09/04/2021 18:38,93.0,2,248,0,1,0
900,09/04/2021 18:38,176.0,3,235,0,1,0
901,09/04/2021 18:38,228.0,3,217,0,1,0
902,09/04/2021 18:38,283.0,3,202,0,1,0
903,09/04/2021 18:38,322.0,3,187,0,1,0
904,09/04/2021 18:38,363.0,2,167,0,1,0
905,09/04/2021 18:38,15.5,4,149,0,1,0
906,09/04/2021 18:38,449.0,4,127,0,1,0
907,09/04/2021 18:38,472.0,3,105,0,1,0
908,09/04/2021 18:38,498.0,3,68,0,1,0
909,09/04/2021 18:38,538.0,3,31,0,1,0
910,09/04/2021 18:38,565.0,3,5,1,1,0
911,09/04/2021 18:38,596.0,3,5,1,1,0
912,09/04/2021 18:38,606.0,12,7,1,1,0
913,09/04/2021 18:38,619.0,92,7,1,1,0
914,09/04/2021 18:38,619.0,139,6,1,1,0
915,09/04/2021 18:38,-30.5,197,7,1,1,0
916,09/04/2021 18:38,-20.5,232,6,1,1,0
917,09/04/2021 18:38,622.0,267,6,1,1,0
918,09/04/2021 18:38,15.5,289,6,1,1,0
919,09/04/2021 18:38,-30.5,330,6,1,1,0
920,09/04/2021 18:38,625.0,339,6,1,1,0
921,09/04/2021 18:38,626.0,380,6,1,1,0
922,09/04/2021 18:38,641.0,408,5,1,1,0
923,09/04/2021 18:38,-20.5,423,8,1,1,0
924,09/04/2021 18:38,630.0,454,6,1,1,0
925,09/04/2021 18:38,639.0,479,6,1,1,0
926,09/04/2021 18:38,619.0,499,7,1,1,0
927,09/04/2021 18:38,634.0,524,6,1,1,0
928,09/04/2021 18:38,612.0,541,7,1,1,0
929,09/04/2021 18:38,644.0,581,8,1,1,0
930,09/04/2021 18:38,620.0,598,7,1,1,0
931,09/04/2021 18:38,627.0,627,5,1,1,0
932,09/04/2021 18:39,633.0,637,6,1,1,0
933,09/04/2021 18:39,621.0,667,6,1,1,0
934,09/04/2021 18:39,628.0,690,5,1,1,0
935,09/04/2021 18:39,617.0,716,7,1,1,0
936,09/04/2021 18:39,-20.5,727,6,1,1,0
937,09/04/2021 18:39,646.0,757,5,1,1,0
938,09/04/2021 18:39,629.0,774,8,1,1,0
939,09/04/2021 18:39,617.0,816,7,1,1,0
940,09/04/2021 18:39,0.0,836,7,1,1,0
941,09/04/2021 18:39,631.0,844,7,1,1,0
942,09/04/2021 18:39,616.0,871,6,1,1,0
943,09/04/2021 18:39,-20.5,884,6,1,1,0
944,09/04/2021 18:39,610.0,928,5,1,1,0
945,09/04/2021 18:39,633.0,931,9,1,1,0
946,09/04/2021 18:39,614.0,964,7,1,1,0
947,09/04/2021 18:39,581.0,990,8,1,1,0
948,09/04/2021 18:39,622.0,1014,7,1,1,0
949,09/04/2021 18:39,599.0,1032,7,1,1,0
950,09/04/2021 18:39,609.0,1050,7,1,1,0
951,09/04/2021 18:39,0.0,1088,7,1,1,0
952,09/04/2021 18:39,587.0,1106,6,1,1,0
953,09/04/2021 18:39,585.0,1131,6,1,1,0
954,09/04/2021 18:39,598.0,1136,5,1,1,0
955,09/04/2021 18:39,15.5,1161,6,1,1,0
956,09/04/2021 18:39,609.0,1196,7,1,1,0
957,09/04/2021 18:39,617.0,1217,7,1,1,0
958,09/04/2021 18:39,593.0,1244,7,1,1,0
959,09/04/2021 18:39,599.0,1227,9,1,1,0
960,09/04/2021 18:39,610.0,1277,6,1,1,0
961,09/04/2021 18:39,600.0,1304,6,1,1,0
962,09/04/2021 18:39,578.0,1319,6,1,1,0
963,09/04/2021 18:39,607.0,1332,7,1,1,0
964,09/04/2021 18:39,603.0,1372,8,1,1,0
965,09/04/2021 18:39,599.0,1405,8,1,1,0
966,09/04/2021 18:39,587.0,1420,7,1,1,0
967,09/04/2021 18:39,552.0,1434,6,1,1,0
968,09/04/2021 18:39,570.0,1459,6,1,1,0
969,09/04/2021 18:39,0.0,1478,5,1,1,0
970,09/04/2021 18:39,575.0,1511,8,1,1,0
971,09/04/2021 18:39,563.0,1536,6,1,1,0
972,09/04/2021 18:39,567.0,1552,6,1,1,0
973,09/04/2021 18:39,563.0,1574,7,1,1,0
974,09/04/2021 18:39,547.0,1608,8,1,1,0
975,09/04/2021 18:39,551.0,1634,6,1,1,0
976,09/04/2021 18:39,25.5,1633,6,1,1,0
977,09/04/2021 18:39,543.0,1671,8,1,1,0
978,09/04/2021 18:39,512.0,1694,6,1,1,0
979,09/04/2021 18:39,25.5,1703,8,1,1,4774
980,09/04/2021 18:39,497.0,1725,5,1,1,4765
981,09/04/2021 18:39,494.0,1749,6,1,1,4765
982,09/04/2021 18:39,-30.5,1787,7,1,1,4756
983,09/04/2021 18:39,470.0,1785,8,1,1,4747
984,09/04/2021 18:39,494.0,1822,7,1,1,4738
985,09/04/2021 18:39,506.0,1851,7,1,1,4729
986,09/04/2021 18:39,546.0,1872,9,1,1,4729
987,09/04/2021 18:39,597.0,1878,8,1,1,4720
988,09/04/2021 18:39,603.0,1912,7,1,1,4711
989,09/04/2021 18:39,658.0,1946,9,1,1,4702
