time,Tank1WaterLevel,Tank2WaterLevel,Tank1InFlow,Tank2OutFlow,wt3_valve,Tank3OutFlow,Tank2.level
215.05,3.065361903,2.996283177,1,0.49972539,1,2.419518879,1.726466071
215.1,3.085091835,2.99657631,1,0.499306955,1,2.314865816,1.651790083
215.15,3.084637795,3.003716525,0,0.50027455,1,2.168447242,1.547311997
215.2,3.064907863,3.003423393,0,0.500692986,1,2.077502712,1.482417838
215.25,3.065361906,2.99628318,1,0.499725391,1,1.950335076,1.391676405
215.3,3.085091838,2.996576313,1,0.499306955,1,1.871259518,1.33525144
215.35,3.084637798,3.003716528,0,0.500274551,1,1.760616704,1.25630142
215.4,3.064907866,3.003423396,0,0.500692987,1,1.691905013,1.207271671
215.45,3.065361909,2.996283183,1,0.499725391,1,1.595834886,1.138720102
215.5,3.085091841,2.996576316,1,0.499306956,1,1.536084868,1.096085023
215.55,3.0846378,3.003716531,0,0.500274551,1,1.452473068,1.036423188
215.6,3.064907869,3.003423399,0,0.500692987,1,1.400559794,0.999380077
215.65,3.065361912,2.996283186,1,0.499725392,1,1.327985945,0.947594456
215.7,3.085091844,2.996576318,1,0.499306956,0,1.282837683,0.915378571
215.75,3.084637803,3.003716533,0,0.500274552,0,0,0.941062258
215.8,3.064907872,3.003423402,0,0.500692988,0,0,0.961070014
215.85,3.065361914,2.996283188,1,0.499725392,0,0,0.991110199
215.9,3.085091847,2.996576321,1,0.499306957,0,0,1.01110244
215.95,3.084637806,3.003716536,0,0.500274552,0,0,1.041062252
216,3.064907875,3.003423405,0,0.500692988,0,0,1.061070009
216.05,3.065361917,2.996283191,1,0.499725393,0,0,1.091110193
216.1,3.08509185,2.996576324,1,0.499306957,0,0,1.111102434
216.15,3.084637809,3.003716539,0,0.500274553,0,0,1.141062247
216.2,3.064907877,3.003423407,0,0.500692989,0,0,1.161070003
216.25,3.06536192,2.996283194,1,0.499725394,0,0,1.191110188
216.3,3.085091852,2.996576327,1,0.499306958,0,0,1.211102429
216.35,3.084637812,3.003716542,0,0.500274553,0,0,1.241062241
216.4,3.06490788,3.00342341,0,0.500692989,0,0,1.261069998
216.45,3.065361922,2.996283196,1,0.499725394,0,0,1.291110183
216.5,3.085091855,2.996576329,1,0.499306958,0,0,1.311102424
216.55,3.084637814,3.003716544,0,0.500274554,0,0,1.341062236
216.6,3.064907883,3.003423412,0,0.50069299,0,0,1.361069993
216.65,3.065361925,2.996283199,1,0.499725395,0,0,1.391110177
216.7,3.085091858,2.996576332,1,0.499306959,0,0,1.411102418
216.75,3.084637817,3.003716547,0,0.500274554,0,0,1.441062231
216.8,3.064907885,3.003423415,0,0.50069299,0,0,1.461069988
216.85,3.065361928,2.996283202,1,0.499725395,0,0,1.491110172
216.9,3.08509186,2.996576334,1,0.499306959,0,0,1.511102413
216.95,3.084637819,3.003716549,0,0.500274555,0,0,1.541062226
217,3.064907888,3.003423417,0,0.500692991,0,0,1.561069983
217.05,3.06536193,2.996283204,1,0.499725396,0,0,1.591110167
217.1,3.085091863,2.996576337,1,0.49930696,0,0,1.611102408
217.15,3.084637822,3.003716552,0,0.500274555,0,0,1.641062221
217.2,3.06490789,3.00342342,0,0.500692991,0,0,1.661069978
217.25,3.065361933,2.996283206,1,0.499725396,0,0,1.691110162
217.3,3.085091865,2.996576339,1,0.49930696,0,0,1.711102404
217.35,3.084637824,3.003716554,0,0.500274556,0,0,1.741062216
217.4,3.064907893,3.003423422,0,0.500692992,0,0,1.761069973
217.45,3.065361935,2.996283209,1,0.499725397,0,0,1.791110158
217.5,3.085091867,2.996576341,1,0.499306961,0,0,1.811102399
217.55,3.084637827,3.003716556,0,0.500274556,0,0,1.841062211
217.6,3.064907895,3.003423425,0,0.500692992,0,0,1.861069968
217.65,3.065361937,2.996283211,1,0.499725397,0,0,1.891110153
217.7,3.08509187,2.996576344,1,0.499306961,0,0,1.911102394
217.75,3.084637829,3.003716559,0,0.500274557,0,0,1.941062207
217.8,3.064907897,3.003423427,0,0.500692993,0,0,1.961069964
217.85,3.06536194,2.996283213,1,0.499725397,0,0,1.991110148
217.9,3.085091872,2.996576346,1,0.499306962,0,0,2.01110239
217.95,3.084637831,3.003716561,0,0.500274557,0,0,2.041062202
218,3.0649079,3.003423429,0,0.500692993,1,0,2.061069959
218.05,3.065361942,2.996283216,1,0.499725398,1,2.70827934,1.93251329
218.1,3.085091874,2.996576348,1,0.499306962,1,2.587884531,1.84660466
218.15,3.084637833,3.003716563,0,0.500274558,1,2.419447667,1.726415257
218.2,3.064907902,3.003423431,0,0.500692994,1,2.314819877,1.651757303
218.25,3.065361944,2.996283218,1,0.499725398,1,2.168513194,1.547359058
218.3,3.085091877,2.99657635,1,0.499306963,1,2.077543679,1.48244707
218.35,3.084637836,3.003716565,0,0.500274558,1,1.950264554,1.391626084
218.4,3.064907904,3.003423434,0,0.500692994,1,1.871214231,1.335219125
218.45,3.065361946,2.99628322,1,0.499725399,1,1.760683256,1.256348908
218.5,3.085091879,2.996576353,1,0.499306963,1,1.691946547,1.207301308
218.55,3.084637838,3.003716567,0,0.500274559,1,1.595764885,1.138670153
218.6,3.064907906,3.003423436,0,0.500692994,1,1.536040073,1.09605306
218.65,3.065361948,2.996283222,1,0.499725399,1,1.452540073,1.036471
218.7,3.085091881,2.996576355,1,0.499306964,1,1.400601756,0.99941002
218.75,3.08463784,3.003716569,0,0.500274559,1,1.327916338,0.947544787
218.8,3.064907908,3.003423438,0,0.500692995,0,1.282793261,0.915346873
218.85,3.065361951,2.996283224,1,0.4997254,0,0,0.941111081
218.9,3.085091883,2.996576357,1,0.499306964,0,0,0.961103322
218.95,3.084637842,3.003716572,0,0.500274559,0,0,0.991063135
219,3.06490791,3.00342344,0,0.500692995,0,0,1.011070892
219.05,3.065361953,2.996283226,1,0.4997254,0,0,1.041111077
219.1,3.085091885,2.996576359,1,0.499306964,0,0,1.061103318
219.15,3.084637844,3.003716574,0,0.50027456,0,0,1.091063131
219.2,3.064907912,3.003423442,0,0.500692996,0,0,1.111070888
219.25,3.065361955,2.996283228,1,0.4997254,0,0,1.141111073
219.3,3.085091887,2.996576361,1,0.499306965,0,0,1.161103314
219.35,3.084637846,3.003716576,0,0.50027456,0,0,1.191063127
219.4,3.064907914,3.003423444,0,0.500692996,0,0,1.211070884
219.45,3.065361957,2.99628323,1,0.499725401,0,0,1.241111069
219.5,3.085091889,2.996576363,1,0.499306965,0,0,1.26110331
219.55,3.084637848,3.003716577,0,0.500274561,0,0,1.291063123
219.6,3.064907916,3.003423446,0,0.500692996,0,0,1.31107088
219.65,3.065361959,2.996283232,1,0.499725401,0,0,1.341111065
219.7,3.085091891,2.996576365,1,0.499306966,0,0,1.361103306
219.75,3.08463785,3.003716579,0,0.500274561,0,0,1.391063119
219.8,3.064907918,3.003423447,0,0.500692997,0,0,1.411070876
219.85,3.06536196,2.996283234,1,0.499725402,0,0,1.441111061
219.9,3.085091893,2.996576366,1,0.499306966,0,0,1.461103302
219.95,3.084637852,3.003716581,0,0.500274561,0,0,1.491063115
220,3.06490792,3.003423449,0,0.500692997,0,0,1.511070872
220.05,3.065361962,2.996283236,1,0.499725402,0,0,1.541111057
220.1,3.085091895,2.996576368,1,0.499306966,0,0,1.561103299
220.15,3.084637854,3.003716583,0,0.500274562,0,0,1.591063111
220.2,3.064907922,3.003423451,0,0.500692998,0,0,1.611070869
220.25,3.065361964,2.996283237,1,0.499725402,0,0,1.641111054
220.3,3.085091896,2.99657637,1,0.499306967,0,0,1.661103295
220.35,3.084637855,3.003716585,0,0.500274562,0,0,1.691063108
220.4,3.064907924,3.003423453,0,0.500692998,0,0,1.711070865
220.45,3.065361966,2.996283239,1,0.499725403,0,0,1.74111105
220.5,3.085091898,2.996576372,1,0.499306967,0,0,1.761103292
220.55,3.084637857,3.003716586,0,0.500274562,0,0,1.791063104
220.6,3.064907926,3.003423455,0,0.500692998,0,0,1.811070862
220.65,3.065361968,2.996283241,1,0.499725403,0,0,1.841111047
220.7,3.0850919,2.996576373,1,0.499306967,0,0,1.861103288
220.75,3.084637859,3.003716588,0,0.500274563,0,0,1.891063101
220.8,3.064907927,3.003423456,0,0.500692999,0,0,1.911070858
220.85,3.065361969,2.996283243,1,0.499725403,0,0,1.941111043
220.9,3.085091902,2.996576375,1,0.499306968,0,0,1.961103285
220.95,3.084637861,3.00371659,0,0.500274563,0,0,1.991063098
221,3.064907929,3.003423458,0,0.500692999,0,0,2.011070855
221.05,3.065361971,2.996283244,1,0.499725404,0,0,2.04111104
221.1,3.085091903,2.996576377,1,0.499306968,1,0,2.061103281
221.15,3.084637862,3.003716592,0,0.500274563,1,2.708214287,1.932466872
221.2,3.064907931,3.00342346,0,0.500692999,1,2.587844416,1.846576036
221.25,3.065361973,2.996283246,1,0.499725404,1,2.419518974,1.726466138
221.3,3.085091905,2.996576378,1,0.499306968,1,2.314865906,1.651790147
221.35,3.084637864,3.003716593,0,0.500274564,1,2.168447326,1.547312057
221.4,3.064907932,3.003423461,0,0.500693,1,2.077502792,1.482417894
221.45,3.065361974,2.996283248,1,0.499725404,1,1.950335151,1.391676458
221.5,3.085091907,2.99657638,1,0.499306969,1,1.871259589,1.335251491
221.55,3.084637866,3.003716595,0,0.500274564,1,1.760616771,1.256301467
221.6,3.064907934,3.003423463,0,0.500693,1,1.691905076,1.207271716
221.65,3.065361976,2.996283249,1,0.499725405,1,1.595834946,1.138720145
221.7,3.085091908,2.996576382,1,0.499306969,1,1.536084925,1.096085064
221.75,3.084637867,3.003716596,0,0.500274564,1,1.452473121,1.036423226
221.8,3.064907935,3.003423464,0,0.500693,1,1.400559845,0.999380114
221.85,3.065361977,2.996283251,1,0.499725405,1,1.327985993,0.947594491
221.9,3.08509191,2.996576383,1,0.499306969,0,1.282837729,0.915378604
221.95,3.084637869,3.003716598,0,0.500274565,0,0,0.941062291
222,3.064907937,3.003423466,0,0.500693,0,0,0.961070048
222.05,3.065361979,2.996283252,1,0.499725405,0,0,0.991110234
222.1,3.085091911,2.996576385,1,0.49930697,0,0,1.011102475
222.15,3.08463787,3.003716599,0,0.500274565,0,0,1.041062288
222.2,3.064907938,3.003423467,0,0.500693001,0,0,1.061070045
222.25,3.06536198,2.996283254,1,0.499725406,0,0,1.091110231
222.3,3.085091913,2.996576386,1,0.49930697,0,0,1.111102472
222.35,3.084637872,3.003716601,0,0.500274565,0,0,1.141062285
222.4,3.06490794,3.003423469,0,0.500693001,0,0,1.161070043
222.45,3.065361982,2.996283255,1,0.499725406,0,0,1.191110228
222.5,3.085091914,2.996576387,1,0.49930697,0,0,1.211102469
222.55,3.084637873,3.003716602,0,0.500274566,0,0,1.241062282
222.6,3.064907941,3.00342347,0,0.500693001,0,0,1.26107004
222.65,3.065361983,2.996283256,1,0.499725406,0,0,1.291110225
222.7,3.085091916,2.996576389,1,0.49930697,0,0,1.311102467
222.75,3.084637874,3.003716604,0,0.500274566,0,0,1.34106228
222.8,3.064907943,3.003423472,0,0.500693002,0,0,1.361070037
222.85,3.065361985,2.996283258,1,0.499725406,0,0,1.391110222
222.9,3.085091917,2.99657639,1,0.499306971,0,0,1.411102464
222.95,3.084637876,3.003716605,0,0.500274566,0,0,1.441062277
223,3.064907944,3.003423473,0,0.500693002,0,0,1.461070034
223.05,3.065361986,2.996283259,1,0.499725407,0,0,1.491110219
223.1,3.085091918,2.996576392,1,0.499306971,0,0,1.511102461
223.15,3.084637877,3.003716606,0,0.500274566,0,0,1.541062274
223.2,3.064907945,3.003423474,0,0.500693002,0,0,1.561070031
223.25,3.065361988,2.99628326,1,0.499725407,0,0,1.591110217
223.3,3.08509192,2.996576393,1,0.499306971,0,0,1.611102458
223.35,3.084637879,3.003716608,0,0.500274567,0,0,1.641062271
223.4,3.064907947,3.003423476,0,0.500693002,0,0,1.661070029
223.45,3.065361989,2.996283262,1,0.499725407,0,0,1.691110214
223.5,3.085091921,2.996576394,1,0.499306971,0,0,1.711102456
223.55,3.08463788,3.003716609,0,0.500274567,0,0,1.741062269
223.6,3.064907948,3.003423477,0,0.500693003,0,0,1.761070026
223.65,3.06536199,2.996283263,1,0.499725407,0,0,1.791110212
223.7,3.085091922,2.996576396,1,0.499306972,0,0,1.811102453
223.75,3.084637881,3.00371661,0,0.500274567,0,0,1.841062266
223.8,3.064907949,3.003423478,0,0.500693003,0,0,1.861070024
223.85,3.065361991,2.996283264,1,0.499725408,0,0,1.891110209
223.9,3.085091924,2.996576397,1,0.499306972,0,0,1.911102451
223.95,3.084637882,3.003716611,0,0.500274567,0,0,1.941062264
224,3.064907951,3.003423479,0,0.500693003,0,0,1.961070021
224.05,3.065361993,2.996283266,1,0.499725408,0,0,1.991110206
224.1,3.085091925,2.996576398,1,0.499306972,0,0,2.011102448
224.15,3.084637884,3.003716613,0,0.500274568,0,0,2.041062261
224.2,3.064907952,3.003423481,0,0.500693003,1,0,2.061070019
224.25,3.065361994,2.996283267,1,0.499725408,1,2.708279418,1.932513346
224.3,3.085091926,2.996576399,1,0.499306972,1,2.587884605,1.846604713
224.35,3.084637885,3.003716614,0,0.500274568,1,2.419447737,1.726415306
224.4,3.064907953,3.003423482,0,0.500693004,1,2.314819943,1.65175735
224.45,3.065361995,2.996283268,1,0.499725408,1,2.168513255,1.547359102
224.5,3.085091927,2.9965764,1,0.499306973,1,2.077543738,1.482447112
224.55,3.084637886,3.003716615,0,0.500274568,1,1.950264609,1.391626123
224.6,3.064907954,3.003423483,0,0.500693004,1,1.871214283,1.335219162
224.65,3.065361996,2.996283269,1,0.499725409,1,1.760683305,1.256348943
224.7,3.085091928,2.996576402,1,0.499306973,1,1.691946594,1.207301341
224.75,3.084637887,3.003716616,0,0.500274568,1,1.595764929,1.138670184
224.8,3.064907955,3.003423484,0,0.500693004,1,1.536040115,1.096053089
224.85,3.065361997,2.99628327,1,0.499725409,1,1.452540112,1.036471028
224.9,3.08509193,2.996576403,1,0.499306973,1,1.400601794,0.999410047
224.95,3.084637888,3.003716617,0,0.500274569,1,1.327916373,0.947544813
225,3.064907957,3.003423485,0,0.500693004,0,1.282793295,0.915346898
225.05,3.065361999,2.996283271,1,0.499725409,0,0,0.941111105
225.1,3.085091931,2.996576404,1,0.499306973,0,0,0.961103347
225.15,3.084637889,3.003716618,0,0.500274569,0,0,0.99106316
225.2,3.064907958,3.003423486,0,0.500693005,0,0,1.011070918
225.25,3.065362,2.996283272,1,0.499725409,0,0,1.041111103
225.3,3.085091932,2.996576405,1,0.499306974,0,0,1.061103345
225.35,3.084637891,3.003716619,0,0.500274569,0,0,1.091063158
225.4,3.064907959,3.003423487,0,0.500693005,0,0,1.111070916
225.45,3.065362001,2.996283274,1,0.49972541,0,0,1.141111101
225.5,3.085091933,2.996576406,1,0.499306974,0,0,1.161103343
225.55,3.084637892,3.00371662,0,0.500274569,0,0,1.191063156
225.6,3.06490796,3.003423488,0,0.500693005,0,0,1.211070913
225.65,3.065362002,2.996283275,1,0.49972541,0,0,1.241111099
225.7,3.085091934,2.996576407,1,0.499306974,0,0,1.261103341
225.75,3.084637893,3.003716622,0,0.500274569,0,0,1.291063154
225.8,3.064907961,3.00342349,0,0.500693005,0,0,1.311070911
225.85,3.065362003,2.996283276,1,0.49972541,0,0,1.341111097
225.9,3.085091935,2.996576408,1,0.499306974,0,0,1.361103339
225.95,3.084637894,3.003716623,0,0.50027457,0,0,1.391063152
226,3.064907962,3.003423491,0,0.500693005,0,0,1.411070909
226.05,3.065362004,2.996283277,1,0.49972541,0,0,1.441111095
226.1,3.085091936,2.996576409,1,0.499306974,0,0,1.461103337
226.15,3.084637895,3.003716624,0,0.50027457,0,0,1.49106315
226.2,3.064907963,3.003423492,0,0.500693006,0,0,1.511070907
226.25,3.065362005,2.996283278,1,0.49972541,0,0,1.541111093
226.3,3.085091937,2.99657641,1,0.499306975,0,0,1.561103335
226.35,3.084637896,3.003716625,0,0.50027457,0,0,1.591063148
226.4,3.064907964,3.003423492,0,0.500693006,0,0,1.611070905
226.45,3.065362006,2.996283279,1,0.499725411,0,0,1.641111091
226.5,3.085091938,2.996576411,1,0.499306975,0,0,1.661103333
226.55,3.084637897,3.003716625,0,0.50027457,0,0,1.691063146
226.6,3.064907965,3.003423493,0,0.500693006,0,0,1.711070903
226.65,3.065362007,2.99628328,1,0.499725411,0,0,1.741111089
226.7,3.085091939,2.996576412,1,0.499306975,0,0,1.761103331
226.75,3.084637898,3.003716626,0,0.50027457,0,0,1.791063144
226.8,3.064907966,3.003423494,0,0.500693006,0,0,1.811070901
226.85,3.065362008,2.99628328,1,0.499725411,0,0,1.841111087
226.9,3.08509194,2.996576413,1,0.499306975,0,0,1.861103329
226.95,3.084637899,3.003716627,0,0.500274571,0,0,1.891063142
227,3.064907967,3.003423495,0,0.500693006,0,0,1.9110709
227.05,3.065362009,2.996283281,1,0.499725411,0,0,1.941111085
227.1,3.085091941,2.996576414,1,0.499306975,0,0,1.961103327
227.15,3.0846379,3.003716628,0,0.500274571,0,0,1.99106314
227.2,3.064907968,3.003423496,0,0.500693007,0,0,2.011070898
227.25,3.06536201,2.996283282,1,0.499725411,0,0,2.041111083
227.3,3.085091942,2.996576415,1,0.499306976,1,0,2.061103325
227.35,3.0846379,3.003716629,0,0.500274571,1,2.708214345,1.932466913
227.4,3.064907969,3.003423497,0,0.500693007,1,2.58784447,1.846576075
227.45,3.06536201,2.996283283,1,0.499725411,1,2.419519024,1.726466174
227.5,3.085091943,2.996576416,1,0.499306976,1,2.314865954,1.651790182
227.55,3.084637901,3.00371663,0,0.500274571,1,2.168447371,1.547312089
227.6,3.064907969,3.003423498,0,0.500693007,1,2.077502835,1.482417925
227.65,3.065362011,2.996283284,1,0.499725412,1,1.950335191,1.391676487
227.7,3.085091944,2.996576416,1,0.499306976,1,1.871259628,1.335251518
227.75,3.084637902,3.003716631,0,0.500274571,1,1.760616807,1.256301493
227.8,3.06490797,3.003423499,0,0.500693007,1,1.691905111,1.207271741
227.85,3.065362012,2.996283285,1,0.499725412,1,1.595834978,1.138720168
227.9,3.085091944,2.996576417,1,0.499306976,1,1.536084956,1.096085086
227.95,3.084637903,3.003716632,0,0.500274571,1,1.45247315,1.036423247
228,3.064907971,3.0034235,0,0.500693007,1,1.400559873,0.999380134
228.05,3.065362013,2.996283286,1,0.499725412,1,1.327986019,0.947594509
228.1,3.085091945,2.996576418,1,0.499306976,0,1.282837754,0.915378622
228.15,3.084637904,3.003716632,0,0.500274572,0,0,0.941062309
228.2,3.064907972,3.0034235,0,0.500693007,0,0,0.961070067
228.25,3.065362014,2.996283286,1,0.499725412,0,0,0.991110253
228.3,3.085091946,2.996576419,1,0.499306976,0,0,1.011102494
228.35,3.084637905,3.003716633,0,0.500274572,0,0,1.041062308
228.4,3.064907973,3.003423501,0,0.500693008,0,0,1.061070065
228.45,3.065362015,2.996283287,1,0.499725412,0,0,1.091110251
228.5,3.085091947,2.99657642,1,0.499306977,0,0,1.111102493
228.55,3.084637905,3.003716634,0,0.500274572,0,0,1.141062306
228.6,3.064907974,3.003423502,0,0.500693008,0,0,1.161070064
228.65,3.065362015,2.996283288,1,0.499725412,0,0,1.191110249
228.7,3.085091948,2.99657642,1,0.499306977,0,0,1.211102491
228.75,3.084637906,3.003716635,0,0.500274572,0,0,1.241062305
228.8,3.064907974,3.003423503,0,0.500693008,0,0,1.261070062
228.85,3.065362016,2.996283289,1,0.499725413,0,0,1.291110248
228.9,3.085091948,2.996576421,1,0.499306977,0,0,1.31110249
228.95,3.084637907,3.003716636,0,0.500274572,0,0,1.341062303
229,3.064907975,3.003423504,0,0.500693008,0,0,1.361070061
229.05,3.065362017,2.99628329,1,0.499725413,0,0,1.391110246
229.1,3.085091949,2.996576422,1,0.499306977,0,0,1.411102488
229.15,3.084637908,3.003716636,0,0.500274572,0,0,1.441062302
229.2,3.064907976,3.003423504,0,0.500693008,0,0,1.461070059
229.25,3.065362018,2.99628329,1,0.499725413,0,0,1.491110245
229.3,3.08509195,2.996576423,1,0.499306977,0,0,1.511102487
229.35,3.084637909,3.003716637,0,0.500274573,0,0,1.5410623
229.4,3.064907977,3.003423505,0,0.500693008,0,0,1.561070058
229.45,3.065362018,2.996283291,1,0.499725413,0,0,1.591110243
229.5,3.085091951,2.996576423,1,0.499306977,0,0,1.611102485
229.55,3.084637909,3.003716638,0,0.500274573,0,0,1.641062299
229.6,3.064907977,3.003423506,0,0.500693008,0,0,1.661070056
229.65,3.065362019,2.996283292,1,0.499725413,0,0,1.691110242
229.7,3.085091951,2.996576424,1,0.499306977,0,0,1.711102484
229.75,3.08463791,3.003716638,0,0.500274573,0,0,1.741062297
229.8,3.064907978,3.003423506,0,0.500693009,0,0,1.761070055
229.85,3.06536202,2.996283292,1,0.499725413,0,0,1.791110241
229.9,3.085091952,2.996576425,1,0.499306978,0,0,1.811102482
229.95,3.084637911,3.003716639,0,0.500274573,0,0,1.841062296
230,3.064907979,3.003423507,0,0.500693009,0,0,1.861070053
230.05,3.065362021,2.996283293,1,0.499725413,0,0,1.891110239
230.1,3.085091953,2.996576425,1,0.499306978,0,0,1.911102481
230.15,3.084637911,3.00371664,0,0.500274573,0,0,1.941062295
230.2,3.064907979,3.003423508,0,0.500693009,0,0,1.961070052
230.25,3.065362021,2.996283294,1,0.499725414,0,0,1.991110238
230.3,3.085091953,2.996576426,1,0.499306978,0,0,2.01110248
230.35,3.084637912,3.00371664,0,0.500274573,0,0,2.041062293
230.4,3.06490798,3.003423508,0,0.500693009,1,0,2.061070051
230.45,3.065362022,2.996283294,1,0.499725414,1,2.70827946,1.932513376
230.5,3.085091954,2.996576427,1,0.499306978,1,2.587884646,1.846604742
230.55,3.084637913,3.003716641,0,0.500274573,1,2.419447774,1.726415333
230.6,3.064907981,3.003423509,0,0.500693009,1,2.314819978,1.651757375
230.65,3.065362023,2.996283295,1,0.499725414,1,2.168513289,1.547359125
230.7,3.085091955,2.996576427,1,0.499306978,1,2.07754377,1.482447134
230.75,3.084637913,3.003716642,0,0.500274574,1,1.950264638,1.391626144
230.8,3.064907981,3.00342351,0,0.500693009,1,1.871214311,1.335219182
230.85,3.065362023,2.996283296,1,0.499725414,1,1.760683331,1.256348962
230.9,3.085091955,2.996576428,1,0.499306978,1,1.691946619,1.207301359
230.95,3.084637914,3.003716642,0,0.500274574,1,1.595764953,1.138670201
231,3.064907982,3.00342351,0,0.500693009,1,1.536040138,1.096053106
231.05,3.065362024,2.996283296,1,0.499725414,1,1.452540133,1.036471043
231.1,3.085091956,2.996576429,1,0.499306978,1,1.400601814,0.999410061
231.15,3.084637915,3.003716643,0,0.500274574,1,1.327916392,0.947544826
231.2,3.064907983,3.003423511,0,0.50069301,0,1.282793313,0.915346911
231.25,3.065362024,2.996283297,1,0.499725414,0,0,0.941111119
231.3,3.085091957,2.996576429,1,0.499306978,0,0,0.961103361
231.35,3.084637915,3.003716644,0,0.500274574,0,0,0.991063174
231.4,3.064907983,3.003423512,0,0.50069301,0,0,1.011070932
231.45,3.065362025,2.996283297,1,0.499725414,0,0,1.041111118
231.5,3.085091957,2.99657643,1,0.499306979,0,0,1.061103359
231.55,3.084637916,3.003716644,0,0.500274574,0,0,1.091063173
231.6,3.064907984,3.003423512,0,0.50069301,0,0,1.111070931
231.65,3.065362026,2.996283298,1,0.499725414,0,0,1.141111116
231.7,3.085091958,2.99657643,1,0.499306979,0,0,1.161103358
231.75,3.084637916,3.003716645,0,0.500274574,0,0,1.191063172
231.8,3.064907984,3.003423513,0,0.50069301,0,0,1.211070929
231.85,3.065362026,2.996283299,1,0.499725415,0,0,1.241111115
231.9,3.085091958,2.996576431,1,0.499306979,0,0,1.261103357
231.95,3.084637917,3.003716645,0,0.500274574,0,0,1.291063171
232,3.064907985,3.003423513,0,0.50069301,0,0,1.311070928
232.05,3.065362027,2.996283299,1,0.499725415,0,0,1.341111114
232.1,3.085091959,2.996576431,1,0.499306979,0,0,1.361103356
232.15,3.084637917,3.003716646,0,0.500274574,0,0,1.39106317
232.2,3.064907986,3.003423514,0,0.50069301,0,0,1.411070927
232.25,3.065362027,2.9962833,1,0.499725415,0,0,1.441111113
232.3,3.085091959,2.996576432,1,0.499306979,0,0,1.461103355
232.35,3.084637918,3.003716646,0,0.500274574,0,0,1.491063168
232.4,3.064907986,3.003423514,0,0.50069301,0,0,1.511070926
232.45,3.065362028,2.9962833,1,0.499725415,0,0,1.541111112
232.5,3.08509196,2.996576433,1,0.499306979,0,0,1.561103354
232.55,3.084637919,3.003716647,0,0.500274575,0,0,1.591063167
232.6,3.064907987,3.003423515,0,0.50069301,0,0,1.611070925
232.65,3.065362028,2.996283301,1,0.499725415,0,0,1.641111111
232.7,3.08509196,2.996576433,1,0.499306979,0,0,1.661103353
232.75,3.084637919,3.003716647,0,0.500274575,0,0,1.691063166
232.8,3.064907987,3.003423515,0,0.50069301,0,0,1.711070924
232.85,3.065362029,2.996283301,1,0.499725415,0,0,1.74111111
232.9,3.085091961,2.996576434,1,0.499306979,0,0,1.761103352
232.95,3.08463792,3.003716648,0,0.500274575,0,0,1.791063165
233,3.064907988,3.003423516,0,0.500693011,0,0,1.811070923
233.05,3.065362029,2.996283302,1,0.499725415,0,0,1.841111109
233.1,3.085091962,2.996576434,1,0.499306979,0,0,1.861103351
233.15,3.08463792,3.003716648,0,0.500274575,0,0,1.891063164
233.2,3.064907988,3.003423516,0,0.500693011,0,0,1.911070922
233.25,3.06536203,2.996283302,1,0.499725415,0,0,1.941111108
233.3,3.085091962,2.996576435,1,0.49930698,0,0,1.96110335
233.35,3.084637921,3.003716649,0,0.500274575,0,0,1.991063163
233.4,3.064907989,3.003423517,0,0.500693011,0,0,2.011070921
233.45,3.06536203,2.996283303,1,0.499725415,0,0,2.041111107
233.5,3.085091963,2.996576435,1,0.49930698,1,0,2.061103349
233.55,3.084637921,3.003716649,0,0.500274575,1,2.708214376,1.932466935
233.6,3.064907989,3.003423517,0,0.500693011,1,2.5878445,1.846576096
233.65,3.065362031,2.996283303,1,0.499725415,1,2.419519052,1.726466194
233.7,3.085091963,2.996576436,1,0.49930698,1,2.314865981,1.6517902
233.75,3.084637922,3.00371665,0,0.500274575,1,2.168447395,1.547312107
233.8,3.06490799,3.003423518,0,0.500693011,1,2.077502858,1.482417942
233.85,3.065362031,2.996283304,1,0.499725416,1,1.950335213,1.391676502
233.9,3.085091963,2.996576436,1,0.49930698,1,1.871259648,1.335251533
233.95,3.084637922,3.00371665,0,0.500274575,1,1.760616826,1.256301507
234,3.06490799,3.003423518,0,0.500693011,1,1.691905129,1.207271754
234.05,3.065362032,2.996283304,1,0.499725416,1,1.595834995,1.13872018
234.1,3.085091964,2.996576436,1,0.49930698,1,1.536084972,1.096085097
234.15,3.084637922,3.003716651,0,0.500274575,1,1.452473166,1.036423258
234.2,3.064907991,3.003423519,0,0.500693011,1,1.400559888,0.999380144
234.25,3.065362032,2.996283305,1,0.499725416,1,1.327986033,0.947594519
234.3,3.085091964,2.996576437,1,0.49930698,0,1.282837768,0.915378631
234.35,3.084637923,3.003716651,0,0.500274575,0,0,0.941062319
234.4,3.064907991,3.003423519,0,0.500693011,0,0,0.961070077
234.45,3.065362033,2.996283305,1,0.499725416,0,0,0.991110263
234.5,3.085091965,2.996576437,1,0.49930698,0,0,1.011102505
234.55,3.084637923,3.003716652,0,0.500274575,0,0,1.041062318
234.6,3.064907991,3.00342352,0,0.500693011,0,0,1.061070076
234.65,3.065362033,2.996283305,1,0.499725416,0,0,1.091110262
234.7,3.085091965,2.996576438,1,0.49930698,0,0,1.111102504
234.75,3.084637924,3.003716652,0,0.500274576,0,0,1.141062317
234.8,3.064907992,3.00342352,0,0.500693011,0,0,1.161070075
234.85,3.065362034,2.996283306,1,0.499725416,0,0,1.191110261
234.9,3.085091966,2.996576438,1,0.49930698,0,0,1.211102503
