time,Tank1WaterLevel,Tank2WaterLevel,Tank1InFlow,Tank2OutFlow,wt3_valve,Tank3OutFlow,Tank2.level
168.25,3.065346081,2.996267591,1,0.499722267,1,0,0.905095351
168.3,3.085076077,2.996560786,1,0.499303844,0,1.232127263,0.879193766
168.35,3.08462213,3.003701094,0,0.500271458,1,0,0.9050463
168.4,3.064892261,3.003408023,0,0.500689906,0,1.232083357,0.879162436
168.45,3.065346396,2.996267901,1,0.499722329,1,0,0.905095491
168.5,3.08507639,2.996561095,1,0.499303905,0,1.232127452,0.879193901
168.55,3.084622441,3.0037014,0,0.500271519,1,0,0.905046438
168.6,3.064892571,3.003408329,0,0.500689967,0,1.232083544,0.87916257
168.65,3.065346704,2.996268205,1,0.49972239,1,0,0.905095628
168.7,3.085076697,2.996561397,1,0.499303966,0,1.232127638,0.879194033
168.75,3.084622747,3.003701701,0,0.500271579,1,0,0.905046574
168.8,3.064892875,3.003408628,0,0.500690027,0,1.232083727,0.8791627
168.85,3.065347007,2.996268503,1,0.499722449,1,0,0.905095762
168.9,3.085076998,2.996561694,1,0.499304026,0,1.232127819,0.879194162
168.95,3.084623046,3.003701996,0,0.500271639,1,0,0.905046706
169,3.064893173,3.003408922,0,0.500690086,0,1.232083907,0.879162829
169.05,3.065347303,2.996268795,1,0.499722508,1,0,0.905095893
169.1,3.085077293,2.996561985,1,0.499304084,0,1.232127996,0.879194289
169.15,3.084623339,3.003702285,0,0.500271696,1,0,0.905046835
169.2,3.064893465,3.00340921,0,0.500690144,0,1.232084083,0.879162954
169.25,3.065347593,2.996269081,1,0.499722565,1,0,0.905096021
169.3,3.085077583,2.99656227,1,0.499304141,0,1.23212817,0.879194413
169.35,3.084623627,3.003702568,0,0.500271753,1,0,0.905046962
169.4,3.064893752,3.003409492,0,0.5006902,0,1.232084255,0.879163077
169.45,3.065347878,2.996269361,1,0.499722622,1,0,0.905096146
169.5,3.085077866,2.996562549,1,0.499304197,0,1.232128341,0.879194535
169.55,3.084623909,3.003702846,0,0.500271809,1,0,0.905047087
169.6,3.064894033,3.003409769,0,0.500690256,0,1.232084423,0.879163197
169.65,3.065348157,2.996269636,1,0.499722677,1,0,0.905096269
169.7,3.085078145,2.996562823,1,0.499304252,0,1.232128507,0.879194653
169.75,3.084624185,3.003703118,0,0.500271863,1,0,0.905047208
169.8,3.064894308,3.00341004,0,0.50069031,0,1.232084588,0.879163315
169.85,3.065348431,2.996269906,1,0.499722731,1,0,0.90509639
169.9,3.085078417,2.996563092,1,0.499304306,0,1.23212867,0.87919477
169.95,3.084624456,3.003703385,0,0.500271917,1,0,0.905047327
170,3.064894578,3.003410306,0,0.500690363,0,1.23208475,0.87916343
170.05,3.065348699,2.99627017,1,0.499722784,1,0,0.905096508
170.1,3.085078684,2.996563355,1,0.499304358,0,1.23212883,0.879194884
170.15,3.084624722,3.003703647,0,0.500271969,1,0,0.905047444
170.2,3.064894842,3.003410567,0,0.500690415,0,1.232084908,0.879163543
170.25,3.065348962,2.996270429,1,0.499722836,1,0,0.905096623
170.3,3.085078946,2.996563613,1,0.49930441,0,1.232128987,0.879194996
170.35,3.084624982,3.003703904,0,0.500272021,1,0,0.905047559
170.4,3.064895102,3.003410822,0,0.500690467,0,1.232085063,0.879163653
170.45,3.06534922,2.996270683,1,0.499722886,1,0,0.905096736
170.5,3.085079203,2.996563866,1,0.499304461,0,1.23212914,0.879195105
170.55,3.084625238,3.003704155,0,0.500272071,1,0,0.905047671
170.6,3.064895356,3.003411072,0,0.500690517,0,1.232085215,0.879163762
170.65,3.065349473,2.996270932,1,0.499722936,1,0,0.905096847
170.7,3.085079455,2.996564114,1,0.49930451,0,1.232129291,0.879195213
170.75,3.084625488,3.003704402,0,0.500272121,1,0,0.90504778
170.8,3.064895605,3.003411318,0,0.500690566,0,1.232085363,0.879163868
170.85,3.065349721,2.996271177,1,0.499722985,1,0,0.905096956
170.9,3.085079702,2.996564357,1,0.499304559,0,1.232129438,0.879195318
170.95,3.084625733,3.003704643,0,0.500272169,1,0,0.905047888
171,3.06489585,3.003411559,0,0.500690614,0,1.232085509,0.879163972
171.05,3.065349964,2.996271416,1,0.499723033,1,0,0.905097062
171.1,3.085079944,2.996564595,1,0.499304607,0,1.232129582,0.879195421
171.15,3.084625974,3.00370488,0,0.500272216,1,0,0.905047993
171.2,3.064896089,3.003411795,0,0.500690662,0,1.232085652,0.879164074
171.25,3.065350202,2.99627165,1,0.49972308,1,0,0.905097167
171.3,3.085080181,2.996564829,1,0.499304654,0,1.232129724,0.879195522
171.35,3.084626209,3.003705112,0,0.500272263,1,0,0.905048096
171.4,3.064896324,3.003412026,0,0.500690708,0,1.232085792,0.879164174
171.45,3.065350435,2.99627188,1,0.499723126,1,0,0.905097269
171.5,3.085080413,2.996565058,1,0.4993047,0,1.232129862,0.87919562
171.55,3.08462644,3.00370534,0,0.500272309,1,0,0.905048198
171.6,3.064896554,3.003412253,0,0.500690753,0,1.232085929,0.879164272
171.65,3.065350664,2.996272106,1,0.499723171,1,0,0.905097369
171.7,3.085080641,2.996565282,1,0.499304745,0,1.232129998,0.879195717
171.75,3.084626667,3.003705563,0,0.500272353,1,0,0.905048297
171.8,3.06489678,3.003412475,0,0.500690798,0,1.232086064,0.879164367
171.85,3.065350888,2.996272327,1,0.499723216,1,0,0.905097467
171.9,3.085080865,2.996565503,1,0.499304789,0,1.232130131,0.879195812
171.95,3.084626889,3.003705782,0,0.500272397,1,0,0.905048394
172,3.064897001,3.003412693,0,0.500690842,0,1.232086195,0.879164461
172.05,3.065351108,2.996272543,1,0.499723259,1,0,0.905097563
172.1,3.085081084,2.996565718,1,0.499304832,0,1.232130261,0.879195905
172.15,3.084627107,3.003705996,0,0.50027244,1,0,0.905048489
172.2,3.064897218,3.003412907,0,0.500690884,0,1.232086324,0.879164553
172.25,3.065351324,2.996272756,1,0.499723302,1,0,0.905097657
172.3,3.085081298,2.99656593,1,0.499304874,0,1.232130389,0.879195996
172.35,3.08462732,3.003706207,0,0.500272482,1,0,0.905048582
172.4,3.06489743,3.003413116,0,0.500690926,0,1.232086451,0.879164644
172.45,3.065351535,2.996272964,1,0.499723343,1,0,0.90509775
172.5,3.085081509,2.996566137,1,0.499304916,0,1.232130514,0.879196086
172.55,3.08462753,3.003706413,0,0.500272524,1,0,0.905048674
172.6,3.064897639,3.003413321,0,0.500690968,0,1.232086575,0.879164732
172.65,3.065351742,2.996273168,1,0.499723384,1,0,0.90509784
172.7,3.085081715,2.99656634,1,0.499304957,0,1.232130637,0.879196173
172.75,3.084627735,3.003706615,0,0.500272564,1,0,0.905048763
172.8,3.064897843,3.003413523,0,0.500691008,0,1.232086696,0.879164819
172.85,3.065351945,2.996273368,1,0.499723424,1,0,0.905097929
172.9,3.085081917,2.99656654,1,0.499304997,0,1.232130757,0.879196259
172.95,3.084627936,3.003706813,0,0.500272604,1,0,0.905048851
173,3.064898043,3.00341372,0,0.500691047,0,1.232086815,0.879164904
173.05,3.065352144,2.996273564,1,0.499723464,1,0,0.905098016
173.1,3.085082116,2.996566735,1,0.499305036,0,1.232130875,0.879196343
173.15,3.084628133,3.003707007,0,0.500272643,1,0,0.905048937
173.2,3.06489824,3.003413913,0,0.500691086,0,1.232086932,0.879164987
173.25,3.06535234,2.996273756,1,0.499723502,1,0,0.905098101
173.3,3.08508231,2.996566927,1,0.499305074,0,1.232130991,0.879196426
173.35,3.084628326,3.003707197,0,0.500272681,1,0,0.905049021
173.4,3.064898432,3.003414103,0,0.500691124,0,1.232087046,0.879165069
173.45,3.065352531,2.996273945,1,0.49972354,1,0,0.905098185
173.5,3.085082501,2.996567114,1,0.499305112,0,1.232131104,0.879196506
173.55,3.084628516,3.003707384,0,0.500272718,1,0,0.905049104
173.6,3.064898621,3.003414289,0,0.500691161,0,1.232087158,0.879165149
173.65,3.065352718,2.99627413,1,0.499723577,1,0,0.905098266
173.7,3.085082687,2.996567298,1,0.499305149,0,1.232131215,0.879196586
173.75,3.084628701,3.003707567,0,0.500272755,1,0,0.905049185
173.8,3.064898806,3.003414471,0,0.500691198,0,1.232087268,0.879165227
173.85,3.065352902,2.996274311,1,0.499723613,1,0,0.905098347
173.9,3.085082871,2.996567479,1,0.499305185,0,1.232131324,0.879196663
173.95,3.084628883,3.003707746,0,0.500272791,1,0,0.905049265
174,3.064898987,3.00341465,0,0.500691234,0,1.232087376,0.879165304
174.05,3.065353083,2.996274488,1,0.499723649,1,0,0.905098425
174.1,3.08508305,2.996567656,1,0.49930522,0,1.23213143,0.879196739
174.15,3.084629062,3.003707922,0,0.500272826,1,0,0.905049342
174.2,3.064899165,3.003414825,0,0.500691269,0,1.232087481,0.879165379
174.25,3.065353259,2.996274662,1,0.499723684,1,0,0.905098502
174.3,3.085083226,2.996567829,1,0.499305255,0,1.232131535,0.879196814
174.35,3.084629237,3.003708094,0,0.500272861,1,0,0.905049419
174.4,3.064899339,3.003414996,0,0.500691303,0,1.232087585,0.879165453
174.45,3.065353432,2.996274833,1,0.499723718,1,0,0.905098578
174.5,3.085083399,2.996567999,1,0.499305289,0,1.232131637,0.879196887
174.55,3.084629408,3.003708263,0,0.500272895,1,0,0.905049494
174.6,3.06489951,3.003415165,0,0.500691337,0,1.232087686,0.879165525
174.65,3.065353602,2.996275,1,0.499723752,1,0,0.905098652
174.7,3.085083568,2.996568165,1,0.499305322,0,1.232131738,0.879196959
174.75,3.084629576,3.003708429,0,0.500272928,1,0,0.905049567
174.8,3.064899677,3.00341533,0,0.50069137,0,1.232087786,0.879165596
174.85,3.065353769,2.996275164,1,0.499723784,1,0,0.905098724
174.9,3.085083734,2.996568329,1,0.499305355,0,1.232131836,0.879197029
174.95,3.084629741,3.003708591,0,0.50027296,1,0,0.905049639
175,3.064899842,3.003415491,0,0.500691402,0,1.232087883,0.879165666
175.05,3.065353932,2.996275325,1,0.499723817,1,0,0.905098796
175.1,3.085083896,2.996568489,1,0.499305387,0,1.232131933,0.879197098
175.15,3.084629903,3.003708751,0,0.500272992,1,0,0.905049709
175.2,3.064900003,3.00341565,0,0.500691434,0,1.232087979,0.879165734
175.25,3.065354092,2.996275483,1,0.499723848,1,0,0.905098865
175.3,3.085084055,2.996568646,1,0.499305419,0,1.232132027,0.879197165
175.35,3.084630061,3.003708907,0,0.500273023,1,0,0.905049778
175.4,3.06490016,3.003415805,0,0.500691465,0,1.232088072,0.879165801
175.45,3.065354249,2.996275637,1,0.499723879,1,0,0.905098934
175.5,3.085084212,2.9965688,1,0.49930545,0,1.23213212,0.879197231
175.55,3.084630216,3.003709059,0,0.500273054,1,0,0.905049846
175.6,3.064900315,3.003415958,0,0.500691496,0,1.232088164,0.879165866
175.65,3.065354402,2.996275788,1,0.49972391,1,0,0.905099001
175.7,3.085084365,2.996568951,1,0.49930548,0,1.232132211,0.879197296
175.75,3.084630368,3.003709209,0,0.500273084,1,0,0.905049912
175.8,3.064900467,3.003416107,0,0.500691526,0,1.232088254,0.879165931
175.85,3.065354553,2.996275937,1,0.499723939,1,0,0.905099066
175.9,3.085084515,2.996569098,1,0.499305509,0,1.2321323,0.87919736
175.95,3.084630518,3.003709356,0,0.500273114,1,0,0.905049977
176,3.064900615,3.003416253,0,0.500691555,0,1.232088342,0.879165993
176.05,3.065354701,2.996276082,1,0.499723968,1,0,0.905099131
176.1,3.085084662,2.996569243,1,0.499305538,0,1.232132387,0.879197422
176.15,3.084630664,3.003709501,0,0.500273142,1,0,0.905050041
176.2,3.064900761,3.003416397,0,0.500691584,0,1.232088429,0.879166055
176.25,3.065354846,2.996276225,1,0.499723997,1,0,0.905099194
176.3,3.085084806,2.996569385,1,0.499305567,0,1.232132473,0.879197483
176.35,3.084630807,3.003709642,0,0.500273171,1,0,0.905050104
176.4,3.064900904,3.003416537,0,0.500691612,0,1.232088513,0.879166116
176.45,3.065354988,2.996276365,1,0.499724025,1,0,0.905099256
176.5,3.085084948,2.996569525,1,0.499305595,0,1.232132557,0.879197543
176.55,3.084630948,3.00370978,0,0.500273198,1,0,0.905050165
176.6,3.064901044,3.003416675,0,0.50069164,0,1.232088597,0.879166175
176.65,3.065355127,2.996276502,1,0.499724053,1,0,0.905099317
176.7,3.085085086,2.996569661,1,0.499305622,0,1.232132639,0.879197602
176.75,3.084631086,3.003709916,0,0.500273226,1,0,0.905050225
176.8,3.064901181,3.003416811,0,0.500691667,0,1.232088678,0.879166233
176.85,3.065355263,2.996276636,1,0.499724079,1,0,0.905099376
176.9,3.085085222,2.996569795,1,0.499305649,0,1.232132719,0.879197659
176.95,3.084631221,3.003710049,0,0.500273252,1,0,0.905050284
177,3.064901315,3.003416943,0,0.500691693,0,1.232088758,0.87916629
177.05,3.065355397,2.996276768,1,0.499724106,1,0,0.905099434
177.1,3.085085355,2.996569926,1,0.499305675,0,1.232132798,0.879197716
177.15,3.084631353,3.003710179,0,0.500273278,1,0,0.905050341
177.2,3.064901447,3.003417073,0,0.500691719,0,1.232088836,0.879166346
177.25,3.065355528,2.996276897,1,0.499724132,1,0,0.905099491
177.3,3.085085486,2.996570055,1,0.499305701,0,1.232132876,0.879197771
177.35,3.084631483,3.003710307,0,0.500273304,1,0,0.905050398
177.4,3.064901577,3.0034172,0,0.500691745,0,1.232088913,0.879166401
177.45,3.065355657,2.996277024,1,0.499724157,1,0,0.905099547
177.5,3.085085614,2.996570181,1,0.499305726,0,1.232132952,0.879197825
177.55,3.08463161,3.003710433,0,0.500273329,1,0,0.905050454
177.6,3.064901703,3.003417325,0,0.50069177,0,1.232088988,0.879166454
177.65,3.065355783,2.996277148,1,0.499724182,1,0,0.905099602
177.7,3.085085739,2.996570305,1,0.499305751,0,1.232133026,0.879197878
177.75,3.084631735,3.003710556,0,0.500273354,1,0,0.905050508
177.8,3.064901828,3.003417448,0,0.500691794,0,1.232089062,0.879166507
177.85,3.065355906,2.99627727,1,0.499724206,1,0,0.905099656
177.9,3.085085863,2.996570426,1,0.499305775,0,1.232133099,0.87919793
177.95,3.084631857,3.003710676,0,0.500273378,1,0,0.905050561
178,3.064901949,3.003417568,0,0.500691819,0,1.232089134,0.879166558
178.05,3.065356027,2.996277389,1,0.49972423,1,0,0.905099709
178.1,3.085085983,2.996570545,1,0.499305799,0,1.232133171,0.879197981
178.15,3.084631977,3.003710794,0,0.500273402,1,0,0.905050613
178.2,3.064902069,3.003417685,0,0.500691842,0,1.232089205,0.879166609
178.25,3.065356146,2.996277506,1,0.499724254,1,0,0.905099761
178.3,3.085086101,2.996570661,1,0.499305823,0,1.232133241,0.879198031
178.35,3.084632095,3.00371091,0,0.500273425,1,0,0.905050665
178.4,3.064902186,3.003417801,0,0.500691865,0,1.232089274,0.879166658
178.45,3.065356262,2.996277621,1,0.499724277,1,0,0.905099811
178.5,3.085086217,2.996570775,1,0.499305845,0,1.23213331,0.87919808
178.55,3.08463221,3.003711023,0,0.500273448,1,0,0.905050715
178.6,3.064902301,3.003417914,0,0.500691888,0,1.232089342,0.879166707
178.65,3.065356376,2.996277733,1,0.499724299,1,0,0.905099861
178.7,3.085086331,2.996570887,1,0.499305868,0,1.232133377,0.879198128
178.75,3.084632323,3.003711135,0,0.50027347,1,0,0.905050764
178.8,3.064902413,3.003418025,0,0.50069191,0,1.232089409,0.879166755
178.85,3.065356488,2.996277843,1,0.499724321,1,0,0.90509991
178.9,3.085086442,2.996570997,1,0.49930589,0,1.232133443,0.879198176
178.95,3.084632434,3.003711244,0,0.500273492,1,0,0.905050812
179,3.064902523,3.003418133,0,0.500691932,0,1.232089474,0.879166801
179.05,3.065356598,2.996277951,1,0.499724343,1,0,0.905099958
179.1,3.085086551,2.996571105,1,0.499305911,0,1.232133508,0.879198222
179.15,3.084632542,3.003711351,0,0.500273513,1,0,0.90505086
179.2,3.064902632,3.00341824,0,0.500691953,0,1.232089539,0.879166847
179.25,3.065356705,2.996278057,1,0.499724364,1,0,0.905100004
179.3,3.085086658,2.99657121,1,0.499305933,0,1.232133571,0.879198267
179.35,3.084632649,3.003711456,0,0.500273534,1,0,0.905050906
179.4,3.064902738,3.003418344,0,0.500691974,0,1.232089601,0.879166892
179.45,3.065356811,2.996278161,1,0.499724385,1,0,0.90510005
179.5,3.085086763,2.996571313,1,0.499305953,0,1.232133634,0.879198312
179.55,3.084632753,3.003711558,0,0.500273555,1,0,0.905050951
179.6,3.064902841,3.003418446,0,0.500691995,0,1.232089663,0.879166936
179.65,3.065356914,2.996278262,1,0.499724405,1,0,0.905100095
179.7,3.085086866,2.996571415,1,0.499305974,0,1.232133695,0.879198355
179.75,3.084632855,3.003711659,0,0.500273575,1,0,0.905050996
179.8,3.064902943,3.003418547,0,0.500692015,0,1.232089723,0.879166979
179.85,3.065357015,2.996278362,1,0.499724425,1,0,0.905100139
179.9,3.085086967,2.996571514,1,0.499305993,0,1.232133755,0.879198398
179.95,3.084632955,3.003711758,0,0.500273595,1,0,0.90505104
180,3.064903043,3.003418645,0,0.500692034,0,1.232089783,0.879167021
180.05,3.065357114,2.99627846,1,0.499724445,1,0,0.905100183
180.1,3.085087066,2.996571611,1,0.499306013,0,1.232133813,0.87919844
180.15,3.084633054,3.003711855,0,0.500273614,1,0,0.905051082
180.2,3.064903141,3.003418741,0,0.500692054,0,1.232089841,0.879167063
180.25,3.065357212,2.996278556,1,0.499724464,1,0,0.905100225
180.3,3.085087163,2.996571707,1,0.499306032,0,1.232133871,0.879198481
180.35,3.08463315,3.003711949,0,0.500273633,1,0,0.905051124
180.4,3.064903237,3.003418836,0,0.500692073,0,1.232089898,0.879167103
180.45,3.065357307,2.99627865,1,0.499724483,1,0,0.905100267
180.5,3.085087258,2.996571801,1,0.499306051,0,1.232133927,0.879198521
180.55,3.084633244,3.003712042,0,0.500273652,1,0,0.905051166
180.6,3.064903331,3.003418929,0,0.500692091,0,1.232089953,0.879167143
180.65,3.065357401,2.996278742,1,0.499724501,1,0,0.905100307
180.7,3.085087351,2.996571892,1,0.499306069,0,1.232133982,0.87919856
180.75,3.084633337,3.003712134,0,0.50027367,1,0,0.905051206
180.8,3.064903423,3.003419019,0,0.500692109,0,1.232090008,0.879167182
180.85,3.065357492,2.996278832,1,0.499724519,1,0,0.905100347
180.9,3.085087442,2.996571982,1,0.499306087,0,1.232134036,0.879198599
180.95,3.084633428,3.003712223,0,0.500273688,1,0,0.905051245
181,3.064903514,3.003419109,0,0.500692127,0,1.232090062,0.87916722
181.05,3.065357582,2.996278921,1,0.499724537,1,0,0.905100386
181.1,3.085087532,2.99657207,1,0.499306105,0,1.232134089,0.879198637
181.15,3.084633517,3.003712311,0,0.500273706,1,0,0.905051284
181.2,3.064903602,3.003419196,0,0.500692145,0,1.232090114,0.879167258
181.25,3.06535767,2.996279007,1,0.499724555,1,0,0.905100425
181.3,3.08508762,2.996572157,1,0.499306122,0,1.232134141,0.879198674
181.35,3.084633604,3.003712397,0,0.500273723,1,0,0.905051322
181.4,3.064903689,3.003419281,0,0.500692162,0,1.232090166,0.879167295
181.45,3.065357756,2.996279093,1,0.499724572,1,0,0.905100462
181.5,3.085087706,2.996572242,1,0.499306139,0,1.232134192,0.87919871
181.55,3.084633689,3.003712481,0,0.50027374,1,0,0.905051359
181.6,3.064903774,3.003419365,0,0.500692179,0,1.232090216,0.879167331
181.65,3.065357841,2.996279176,1,0.499724588,1,0,0.905100499
181.7,3.08508779,2.996572325,1,0.499306156,0,1.232134242,0.879198746
181.75,3.084633773,3.003712563,0,0.500273756,1,0,0.905051396
181.8,3.064903858,3.003419447,0,0.500692195,0,1.232090266,0.879167366
181.85,3.065357924,2.996279258,1,0.499724605,1,0,0.905100535
181.9,3.085087872,2.996572406,1,0.499306172,0,1.232134292,0.879198781
181.95,3.084633855,3.003712644,0,0.500273772,1,0,0.905051432
182,3.06490394,3.003419528,0,0.500692211,0,1.232090314,0.879167401
182.05,3.065358005,2.996279338,1,0.499724621,1,0,0.905100571
182.1,3.085087953,2.996572486,1,0.499306188,0,1.23213434,0.879198815
182.15,3.084633936,3.003712724,0,0.500273788,1,0,0.905051467
182.2,3.06490402,3.003419607,0,0.500692227,0,1.232090362,0.879167435
182.25,3.065358085,2.996279416,1,0.499724637,1,0,0.905100606
182.3,3.085088033,2.996572564,1,0.499306204,0,1.232134387,0.879198849
182.35,3.084634015,3.003712801,0,0.500273804,1,0,0.905051501
182.4,3.064904098,3.003419685,0,0.500692243,0,1.232090409,0.879167468
182.45,3.065358163,2.996279493,1,0.499724652,1,0,0.90510064
182.5,3.085088111,2.996572641,1,0.499306219,0,1.232134433,0.879198882
182.55,3.084634092,3.003712878,0,0.500273819,1,0,0.905051535
182.6,3.064904176,3.003419761,0,0.500692258,0,1.232090454,0.8791675
182.65,3.06535824,2.996279569,1,0.499724667,1,0,0.905100673
182.7,3.085088187,2.996572716,1,0.499306234,0,1.232134478,0.879198914
182.75,3.084634168,3.003712952,0,0.500273834,1,0,0.905051568
182.8,3.064904251,3.003419835,0,0.500692273,0,1.232090499,0.879167532
182.85,3.065358315,2.996279643,1,0.499724682,1,0,0.905100706
182.9,3.085088262,2.99657279,1,0.499306249,0,1.232134522,0.879198946
182.95,3.084634242,3.003713026,0,0.500273849,1,0,0.9050516
183,3.064904325,3.003419908,0,0.500692288,0,1.232090543,0.879167564
183.05,3.065358389,2.996279715,1,0.499724696,1,0,0.905100738
183.1,3.085088335,2.996572862,1,0.499306264,0,1.232134566,0.879198977
183.15,3.084634315,3.003713098,0,0.500273863,1,0,0.905051632
183.2,3.064904398,3.00341998,0,0.500692302,0,1.232090586,0.879167595
183.25,3.065358461,2.996279786,1,0.499724711,1,0,0.905100769
183.3,3.085088407,2.996572933,1,0.499306278,0,1.232134609,0.879199007
183.35,3.084634387,3.003713168,0,0.500273877,1,0,0.905051663
183.4,3.064904469,3.00342005,0,0.500692316,0,1.232090628,0.879167625
183.45,3.065358532,2.996279856,1,0.499724725,1,0,0.9051008
183.5,3.085088478,2.996573002,1,0.499306292,0,1.23213465,0.879199037
183.55,3.084634457,3.003713237,0,0.500273891,1,0,0.905051694
183.6,3.064904539,3.003420118,0,0.50069233,0,1.23209067,0.879167654
183.65,3.065358601,2.996279925,1,0.499724738,1,0,0.90510083
183.7,3.085088547,2.99657307,1,0.499306305,0,1.232134691,0.879199066
183.75,3.084634526,3.003713305,0,0.500273905,1,0,0.905051724
183.8,3.064904607,3.003420186,0,0.500692343,0,1.23209071,0.879167683
183.85,3.065358669,2.996279992,1,0.499724752,1,0,0.90510086
183.9,3.085088615,2.996573137,1,0.499306319,0,1.232134732,0.879199095
183.95,3.084634593,3.003713371,0,0.500273918,1,0,0.905051753
184,3.064904674,3.003420252,0,0.500692356,0,1.23209075,0.879167712
184.05,3.065358736,2.996280057,1,0.499724765,1,0,0.905100889
184.1,3.085088681,2.996573202,1,0.499306332,0,1.232134771,0.879199123
184.15,3.084634659,3.003713436,0,0.500273931,1,0,0.905051782
184.2,3.06490474,3.003420317,0,0.500692369,0,1.232090789,0.879167739
184.25,3.065358801,2.996280122,1,0.499724778,1,0,0.905100917
184.3,3.085088746,2.996573267,1,0.499306345,0,1.23213481,0.879199151
184.35,3.084634724,3.0037135,0,0.500273944,1,0,0.90505181
184.4,3.064904805,3.00342038,0,0.500692382,0,1.232090827,0.879167767
184.45,3.065358865,2.996280185,1,0.499724791,1,0,0.905100945
184.5,3.08508881,2.996573329,1,0.499306357,0,1.232134847,0.879199178
184.55,3.084634787,3.003713562,0,0.500273956,1,0,0.905051838
184.6,3.064904868,3.003420442,0,0.500692395,0,1.232090865,0.879167793
184.65,3.065358928,2.996280247,1,0.499724803,1,0,0.905100973
184.7,3.085088872,2.996573391,1,0.49930637,0,1.232134885,0.879199204
184.75,3.084634849,3.003713624,0,0.500273969,1,0,0.905051865
184.8,3.06490493,3.003420503,0,0.500692407,0,1.232090901,0.87916782
184.85,3.06535899,2.996280307,1,0.499724815,1,0,0.905101
184.9,3.085088934,2.996573451,1,0.499306382,0,1.232134921,0.87919923
184.95,3.08463491,3.003713684,0,0.500273981,1,0,0.905051891
185,3.06490499,3.003420563,0,0.500692419,0,1.232090938,0.879167845
185.05,3.06535905,2.996280367,1,0.499724827,1,0,0.905101026
185.1,3.085088994,2.996573511,1,0.499306394,0,1.232134957,0.879199255
185.15,3.08463497,3.003713742,0,0.500273992,1,0,0.905051917
185.2,3.06490505,3.003420622,0,0.500692431,0,1.232090973,0.879167871
185.25,3.065359109,2.996280425,1,0.499724839,1,0,0.905101052
185.3,3.085089053,2.996573569,1,0.499306405,0,1.232134992,0.87919928
185.35,3.084635029,3.0037138,0,0.500274004,1,0,0.905051943
185.4,3.064905108,3.003420679,0,0.500692442,0,1.232091007,0.879167895
185.45,3.065359167,2.996280482,1,0.49972485,1,0,0.905101077
185.5,3.085089111,2.996573626,1,0.499306417,0,1.232135026,0.879199305
185.55,3.084635086,3.003713857,0,0.500274015,1,0,0.905051968
185.6,3.064905165,3.003420736,0,0.500692453,0,1.232091041,0.879167919
185.65,3.065359224,2.996280538,1,0.499724861,1,0,0.905101102
185.7,3.085089167,2.996573681,1,0.499306428,0,1.232135059,0.879199329
185.75,3.084635142,3.003713912,0,0.500274027,1,0,0.905051992
185.8,3.064905222,3.003420791,0,0.500692464,0,1.232091075,0.879167943
185.85,3.06535928,2.996280593,1,0.499724872,1,0,0.905101126
185.9,3.085089223,2.996573736,1,0.499306439,0,1.232135092,0.879199352
185.95,3.084635198,3.003713967,0,0.500274037,1,0,0.905052016
186,3.064905277,3.003420845,0,0.500692475,0,1.232091107,0.879167966
186.05,3.065359334,2.996280647,1,0.499724883,1,0,0.90510115
186.1,3.085089277,2.99657379,1,0.49930645,0,1.232135125,0.879199375
186.15,3.084635252,3.00371402,0,0.500274048,1,0,0.90505204
186.2,3.06490533,3.003420898,0,0.500692486,0,1.232091139,0.879167989
186.25,3.065359388,2.9962807,1,0.499724894,1,0,0.905101173
186.3,3.085089331,2.996573842,1,0.49930646,0,1.232135156,0.879199398
186.35,3.084635305,3.003714072,0,0.500274059,1,0,0.905052063
186.4,3.064905383,3.00342095,0,0.500692496,0,1.232091171,0.879168012
186.45,3.06535944,2.996280751,1,0.499724904,1,0,0.905101196
186.5,3.085089383,2.996573894,1,0.49930647,0,1.232135187,0.87919942
186.55,3.084635357,3.003714123,0,0.500274069,1,0,0.905052086
186.6,3.064905435,3.003421001,0,0.500692507,0,1.232091201,0.879168033
186.65,3.065359492,2.996280802,1,0.499724914,1,0,0.905101218
186.7,3.085089434,2.996573944,1,0.499306481,0,1.232135218,0.879199442
186.75,3.084635408,3.003714174,0,0.500274079,1,0,0.905052108
186.8,3.064905486,3.003421051,0,0.500692517,0,1.232091231,0.879168055
186.85,3.065359542,2.996280852,1,0.499724924,1,0,0.90510124
186.9,3.085089484,2.996573994,1,0.49930649,0,1.232135248,0.879199463
186.95,3.084635458,3.003714223,0,0.500274089,1,0,0.90505213
187,3.064905536,3.0034211,0,0.500692526,0,1.232091261,0.879168076
187.05,3.065359592,2.996280901,1,0.499724934,1,0,0.905101262
187.1,3.085089534,2.996574042,1,0.4993065,0,1.232135277,0.879199484
187.15,3.084635507,3.003714271,0,0.500274098,1,0,0.905052151
187.2,3.064905584,3.003421148,0,0.500692536,0,1.23209129,0.879168097
187.25,3.06535964,2.996280948,1,0.499724944,1,0,0.905101283
187.3,3.085089582,2.99657409,1,0.49930651,0,1.232135305,0.879199504
187.35,3.084635555,3.003714318,0,0.500274108,1,0,0.905052172
187.4,3.064905632,3.003421196,0,0.500692546,0,1.232091318,0.879168117
187.45,3.065359688,2.996280995,1,0.499724953,1,0,0.905101304
187.5,3.085089629,2.996574137,1,0.499306519,0,1.232135333,0.879199524
187.55,3.084635602,3.003714365,0,0.500274117,1,0,0.905052193
187.6,3.064905679,3.003421242,0,0.500692555,0,1.232091346,0.879168137
