Time,Tank1WaterLevel,Tank2WaterLevel,Tank2OutFlow,Tank3OutFlow,Tank2.level,wt3_valve
121.7,3.081032663,3.005605224,0.500787335,0,1.29102081,0
121.75,3.062589662,3.004009647,0.500989646,0,1.311047224,0
121.8,3.057411246,2.995827549,0.499694477,0,1.341105928,0
121.85,3.078749716,2.994518539,0.498965158,0,1.361098025,0
121.9,3.102041179,3.001275458,0.499709786,0,1.391038365,0
121.95,3.081033334,3.005605885,0.500787468,0,1.411024275,0
122,3.054904808,3.001678545,0.500725381,0,1.44106793,0
122.05,3.057411911,2.995828204,0.499694608,0,1.461097153,0
122.1,3.087354626,2.995935472,0.498999356,0,1.491082265,0
122.15,3.102041837,3.001276106,0.499709916,0,1.511044557,0
122.2,3.071195124,3.005427123,0.501023953,0,1.541024783,0
122.25,3.054905459,3.001679187,0.500725509,0,1.561061361,0
122.3,3.068912051,2.994340314,0.499201751,0,1.591105886,0
122.35,3.087355271,2.995936108,0.498999483,0,1.611079036,0
122.4,3.092534015,3.004118528,0.500294717,0,1.641019679,0
122.45,3.071195763,3.005427752,0.501024079,0,1.66102715,0
122.5,3.047904623,2.998671153,0.500279515,0,1.691086164,0
122.55,3.068912684,2.994340937,0.499201876,0,1.711099826,0
122.6,3.095041531,2.998268594,0.499264026,0,1.741055531,0
122.65,3.092534641,3.004119145,0.50029484,0,1.761025885,0
122.7,3.062592244,3.00401219,0.500990156,0,1.791040139,0
122.75,3.047905244,2.998671764,0.500279637,0,1.811077428,0
122.8,3.078752272,2.994521057,0.498965662,0,1.841096574,0
122.85,3.095042145,2.998269199,0.499264147,0,1.861059581,0
122.9,3.081035865,3.005608379,0.500787967,0,1.891014434,0
122.95,3.062592852,3.004012789,0.500990276,0,1.911040874,0
123,3.057414417,2.995830672,0.499695103,0,1.941099616,0
123.05,3.078752874,2.99452165,0.498965781,0,1.961091737,0
123.1,3.102044318,3.00127855,0.499710406,0,1.991032115,0
123.15,3.081036461,3.005608966,0.500788085,0,2.011018049,0
123.2,3.054907916,3.001681607,0.500725994,0,2.041061742,0
123.25,3.057415007,2.995831254,0.499695219,0,2.061090989,1
123.3,3.087357704,2.995938503,0.498999963,2.708232317,1.932479737,1
123.35,3.102044903,3.001279125,0.499710521,2.587799322,1.846543859,1
123.4,3.071198171,3.005430124,0.501024555,2.419397028,1.726379123,1
123.45,3.054908494,3.001682176,0.500726109,2.314811354,1.651751221,1
123.5,3.068915068,2.994343286,0.499202346,2.168511108,1.547357569,1
123.55,3.087358276,2.995939068,0.499000076,2.077515649,1.482427069,1
123.6,3.092537002,3.00412147,0.500295306,1.950213107,1.391589373,1
123.65,3.071198738,3.005430683,0.501024666,1.871165272,1.33518419,1
123.7,3.047907581,2.998674066,0.500280099,1.760663659,1.256334925,1
123.75,3.068915629,2.994343839,0.499202457,1.691957272,1.207308961,1
123.8,3.095044459,2.998271479,0.499264604,1.595769149,1.138673195,1
123.85,3.092537558,3.004122018,0.500295416,1.535993046,1.096019503,1
123.9,3.062595143,3.004015046,0.500990728,1.452462144,1.036415393,1
123.95,3.047908131,2.998674608,0.500280207,1.400589711,0.999401424,1
124,3.078755142,2.994523885,0.498966229,1.327985008,0.947593787,1
124.05,3.095045004,2.998272015,0.499264711,1.282796941,0.915349499,0
124.1,3.081038707,3.005611178,0.500788528,0,0.941028397,0
124.15,3.062595682,3.004015577,0.500990835,0,0.961054859,0
124.2,3.057417231,2.995833444,0.499695659,0,0.991113635,0
124.25,3.078755676,2.994524411,0.498966334,0,1.011105778,0
124.3,3.102047105,3.001281295,0.499710956,0,1.041046189,0
124.35,3.081039236,3.005611699,0.500788633,0,1.061032146,0
124.4,3.054910674,3.001684324,0.500726539,0,1.091075871,0
124.45,3.057417754,2.99583396,0.499695762,0,1.11110514,0
124.5,3.087360435,2.995941194,0.499000503,0,1.141090321,0
124.55,3.102047623,3.001281805,0.499711058,0,1.161052659,0
124.6,3.071200875,3.005432788,0.501025088,0,1.191032954,0
124.65,3.054911188,3.00168483,0.50072664,0,1.211069578,0
124.7,3.068917746,2.994345923,0.499202875,0,1.241114171,0
124.75,3.087360943,2.995941695,0.499000603,0,1.261087365,0
124.8,3.092539653,3.004124082,0.50029583,0,1.291028075,0
124.85,3.071201378,3.005433284,0.501025188,0,1.311035591,0
124.9,3.047910206,2.998676652,0.500280617,0,1.341094671,0
124.95,3.068918244,2.994346414,0.499202973,0,1.361108378,0
125,3.095047058,2.998274039,0.499265117,0,1.391064148,0
125.05,3.092540146,3.004124568,0.500295927,0,1.411034546,0
125.1,3.062597716,3.004017581,0.500991236,0,1.441048865,0
125.15,3.047910694,2.998677133,0.500280713,0,1.461086197,0
125.2,3.07875769,2.994526395,0.498966732,0,1.491105408,0
125.25,3.095047542,2.998274515,0.499265212,0,1.511068458,0
125.3,3.081041229,3.005613663,0.500789026,0,1.541023375,0
125.35,3.062598195,3.004018052,0.500991331,0,1.561049857,0
125.4,3.057419728,2.995835905,0.499696152,0,1.591108663,0
125.45,3.078758164,2.994526861,0.498966825,0,1.611100826,0
125.5,3.102049577,3.00128373,0.499711444,0,1.641041267,0
125.55,3.081041699,3.005614125,0.500789119,0,1.661027242,0
125.6,3.054913123,3.001686736,0.500727022,0,1.691070997,0
125.65,3.057420193,2.995836362,0.499696243,0,1.711100285,0
125.7,3.087362859,2.995943582,0.499000981,0,1.741085496,0
125.75,3.102050037,3.001284184,0.499711535,0,1.761047852,0
125.8,3.071203275,3.005435152,0.501025562,0,1.791028176,0
125.85,3.054913578,3.001687185,0.500727112,0,1.811064818,0
125.9,3.068920122,2.994348264,0.499203344,0,1.84110944,0
125.95,3.08736331,2.995944026,0.49900107,0,1.861082653,0
126,3.092542006,3.0041264,0.500296294,0,1.891023391,0
126.05,3.071203722,3.005435592,0.50102565,0,1.911030926,0
126.1,3.047912535,2.998678947,0.500281077,0,1.941090033,0
126.15,3.068920564,2.9943487,0.499203431,0,1.961103758,0
126.2,3.095049365,2.998276311,0.499265572,0,1.991059556,0
126.25,3.092542443,3.004126831,0.500296381,0,2.011029972,0
126.3,3.0626,3.00401983,0.500991687,0,2.041044319,0
126.35,3.047912969,2.998679374,0.500281162,0,2.061081669,1
126.4,3.078759951,2.994528622,0.498967178,2.708266132,1.932503866,1
126.45,3.095049794,2.998276733,0.499265657,2.58783224,1.846567347,1
126.5,3.081043468,3.005615868,0.500789468,2.419393183,1.726376379,1
126.55,3.062600424,3.004020249,0.500991771,2.314793976,1.651738821,1
126.6,3.057421945,2.995838088,0.499696589,2.168514406,1.547359923,1
126.65,3.078760372,2.994529036,0.498967261,2.077544702,1.482447799,1
126.7,3.102051772,3.001285892,0.499711877,1.950239433,1.391608158,1
126.75,3.081043885,3.005616279,0.500789551,1.87116079,1.335180992,1
126.8,3.054915295,3.001688876,0.500727451,1.760639081,1.256317387,1
126.85,3.057422357,2.995838494,0.499696671,1.691955407,1.20730763,1
126.9,3.08736501,2.995945701,0.499001406,1.59580709,1.138700268,1
126.95,3.10205218,3.001286295,0.499711958,1.536017916,1.096037249,1
127,3.071205405,3.005437251,0.501025983,1.452439329,1.036399114,1
127.05,3.0549157,3.001689275,0.500727531,1.400567329,0.999385454,1
127.1,3.068922231,2.994350342,0.49920376,1.327998737,0.947603584,1
127.15,3.087365411,2.995946096,0.499001485,1.282823797,0.915368663,0
127.2,3.092544094,3.004128457,0.500296706,0,0.941033347,0
127.25,3.071205801,3.005437641,0.501026061,0,0.961040898,0
127.3,3.047914603,2.998680983,0.500281485,0,0.99110003,0
127.35,3.068922623,2.994350728,0.499203838,0,1.011113771,0
127.4,3.095051412,2.998278327,0.499265976,0,1.041069594,0
127.45,3.092544482,3.004128839,0.500296783,0,1.061040026,0
127.5,3.062602026,3.004021827,0.500992087,0,1.091054397,0
127.55,3.047914987,2.998681362,0.500281561,0,1.111091762,0
127.6,3.078761958,2.994530599,0.498967574,0,1.141111024,0
127.65,3.095051793,2.998278702,0.499266052,0,1.161074107,0
127.7,3.081045455,3.005617826,0.500789861,0,1.191029076,0
127.75,3.062602403,3.004022198,0.500992161,0,1.211055591,0
127.8,3.057423912,2.995840026,0.499696977,0,1.241114446,0
127.85,3.078762331,2.994530966,0.498967648,0,1.261106642,0
127.9,3.10205372,3.001287811,0.499712262,0,1.291047132,0
127.95,3.081045825,3.00561819,0.500789934,0,1.311033141,0
128,3.054917224,3.001690776,0.500727832,0,1.341076945,0
128.05,3.063968722,2.995962386,0.499763716,0,1.361106265,0
128.1,3.09214208,2.997827544,0.499384485,0,1.391095302,0
128.15,3.083705371,3.002941946,0.500157368,0,1.411071945,0
128.2,3.055958154,3.000661635,0.500390963,0,1.441078811,0
128.25,3.064518165,2.995434545,0.499571816,0,1.461093671,0
128.3,3.092346852,2.997651487,0.499304223,0,1.49107071,0
128.35,3.083808978,3.002869201,0.500112756,0,1.511043771,0
128.4,3.055994473,3.000657633,0.500372872,0,1.541047841,0
128.45,3.064536674,2.995448736,0.4995623,0,1.561061889,0
128.5,3.09235565,2.997675566,0.499301279,0,1.591038329,0
128.55,3.083816399,3.002894644,0.500112037,0,1.61101125,0
128.6,3.056002593,3.000682267,0.500373958,0,1.64101527,0
128.65,3.06454588,2.995472182,0.499564044,0,1.661029355,0
128.7,3.092366537,2.997697158,0.499303601,0,1.691005898,0
128.75,3.08382826,3.002915139,0.500114588,0,1.71097891,0
128.8,3.056015623,3.000701406,0.500376725,0,1.740983082,0
128.85,3.064559502,2.995490602,0.499566903,0,1.760997277,0
128.9,3.092380816,2.997714733,0.499306548,0,1.790973991,0
128.95,3.083842853,3.002932274,0.500117573,0,1.81094712,0
129,3.056030544,3.000718025,0.500379745,0,1.840951471,0
129.05,3.064574568,2.995506951,0.499569936,0,1.860965787,0
129.1,3.092396021,2.997730756,0.499309591,0,1.890942683,0
129.15,3.083858109,3.002948122,0.500120618,0,1.910915934,0
129.2,3.056045834,3.000733655,0.500382786,0,1.940920468,0
129.25,3.064589859,2.995522457,0.499572973,0,1.960934905,0
129.3,3.092411288,2.997746103,0.499312617,0,1.990911983,0
129.35,3.083873349,3.002963375,0.500123636,0,2.010885356,0
129.4,3.056061019,3.00074878,0.500385791,0,2.04089007,0
129.45,3.064605002,2.995537505,0.499575967,0,2.060904628,1
129.5,3.09242636,2.997761041,0.499315597,2.707980521,1.932300066,1
129.55,3.083888371,3.002978244,0.500126604,2.587576538,1.84638489,1
129.6,3.056075963,3.00076355,0.500388743,2.419225336,1.726256611,1
129.65,3.064619891,2.995552211,0.499578908,2.314619006,1.65161397,1
129.7,3.092441167,2.997775654,0.499318521,2.16824395,1.547166937,1
129.75,3.083903122,3.002992796,0.500129517,2.077263808,1.482247366,1
129.8,3.056090629,3.000778012,0.500391639,1.950068311,1.391486053,1
129.85,3.064634501,2.995566614,0.499581793,1.871038185,1.335093506,1
129.9,3.092455692,2.99778997,0.499321388,1.760437067,1.256173238,1
129.95,3.08391759,3.003007054,0.500132374,1.691688631,1.207117269,1
130,3.056105012,3.000792185,0.500394478,1.595589057,1.138544689,1
130.05,3.064648827,2.99558073,0.499584621,1.535883484,1.095941324,1
130.1,3.092469933,2.997804001,0.4993242,1.452311999,1.036308256,1
130.15,3.083931775,3.003021029,0.500135174,1.400361121,0.999238313,1
130.2,3.056119113,3.000806077,0.500397262,1.327756622,0.947430821,1
130.25,3.064662872,2.995594567,0.499587394,1.282652058,0.915246117,0
130.3,3.092483895,2.997817755,0.499326956,0,0.940948553,0
130.35,3.083945681,3.003034729,0.500137919,0,0.960922499,0
130.4,3.056132936,3.000819695,0.500399991,0,0.990928071,0
130.45,3.064676641,2.99560813,0.499590112,0,1.010943197,0
130.5,3.092497582,2.997831238,0.499329658,0,1.040921304,0
130.55,3.083959314,3.003048158,0.50014061,0,1.060895358,0
130.6,3.056146488,3.000833044,0.500402666,0,1.090901092,0
130.65,3.064690139,2.995621427,0.499592776,0,1.110916325,0
130.7,3.092510999,2.997844456,0.499332307,0,1.140894591,0
130.75,3.083972678,3.003061323,0.500143249,0,1.160868751,0
130.8,3.056159773,3.000846131,0.500405289,0,1.190874643,0
130.85,3.064703371,2.995634462,0.499595389,0,1.210889981,0
130.9,3.092524152,2.997857413,0.499334903,0,1.240868404,0
130.95,3.083985779,3.003074229,0.500145835,0,1.260842669,0
131,3.056172796,3.00085896,0.50040786,0,1.290848716,0
131.05,3.064716342,2.99564724,0.499597949,0,1.310864157,0
131.1,3.092537047,2.997870115,0.499337449,0,1.340842733,0
131.15,3.083998622,3.003086881,0.50014837,0,1.3608171,0
131.2,3.056185562,3.000871536,0.50041038,0,1.390823299,0
131.25,3.064729058,2.995659766,0.49960046,0,1.410838841,0
131.3,3.092549687,2.997882567,0.499339944,0,1.440817568,0
131.35,3.084011212,3.003099283,0.500150856,0,1.460792034,0
131.4,3.056198077,3.000883865,0.500412851,0,1.490798382,0
131.45,3.064741524,2.995672046,0.49960292,0,1.510814023,0
131.5,3.092562078,2.997894774,0.49934239,0,1.540792898,0
131.55,3.084023554,3.003111441,0.500153292,0,1.560767462,0
131.6,3.056210346,3.000895951,0.500415272,0,1.590773957,0
131.65,3.064753744,2.995684084,0.499605333,0,1.610789694,0
131.7,3.092574226,2.99790674,0.499344788,0,1.640768714,0
131.75,3.084035653,3.00312336,0.500155681,0,1.660743374,0
131.8,3.056222373,3.000907798,0.500417647,0,1.690750012,0
131.85,3.064765723,2.995695885,0.499607698,0,1.710765845,0
131.9,3.092586134,2.99791847,0.499347139,0,1.740745006,0
131.95,3.084047514,3.003135044,0.500158022,0,1.76071976,0
132,3.056234164,3.000919413,0.500419974,0,1.790726539,0
132.05,3.064777467,2.995707453,0.499610016,0,1.810742465,0
132.1,3.092597807,2.99792997,0.499349444,0,1.840721765,0
132.15,3.084059142,3.003146498,0.500160318,0,1.860696612,0
132.2,3.056245722,3.000930799,0.500422256,0,1.890703528,0
132.25,3.064788979,2.995718794,0.499612289,0,1.910719545,0
132.3,3.092609251,2.997941243,0.499351703,0,1.940698982,0
132.35,3.08407054,3.003157726,0.500162568,0,1.960673919,0
132.4,3.056257052,3.00094196,0.500424493,0,1.99068097,0
132.45,3.064800264,2.995729911,0.499614516,0,2.010697077,0
132.5,3.09262047,2.997952294,0.499353917,0,2.040676648,0
132.55,3.084081714,3.003168734,0.500164773,0,2.060651673,1
132.6,3.05626816,3.000952902,0.500426686,2.707693614,1.932095342,1
132.65,3.064811328,2.995740809,0.4996167,2.587363537,1.846232901,1
132.7,3.092631467,2.997963128,0.499356088,2.418995351,1.726092503,1
132.75,3.084092668,3.003179524,0.500166936,2.314347573,1.651420287,1
132.8,3.056279048,3.000963629,0.500428835,2.16803487,1.547017746,1
132.85,3.064822173,2.995751493,0.499618841,2.077124348,1.482147853,1
132.9,3.092642248,2.997973748,0.499358217,1.949905875,1.391370145,1
132.95,3.084103406,3.003190102,0.500169056,1.870830576,1.334945365,1
133,3.056289723,3.000974144,0.500430942,1.760286602,1.256065873,1
133.05,3.064832805,2.995761966,0.49962094,1.691604549,1.207057272,1
133.1,3.092652816,2.997984159,0.499360303,1.595477472,1.138465066,1
133.15,3.084113932,3.003200472,0.500171134,1.535723912,1.09582746,1
133.2,3.056300187,3.000984452,0.500433008,1.452205637,1.036232361,1
133.25,3.064843227,2.995772233,0.499622998,1.400318697,0.999208041,1
133.3,3.092663177,2.997994365,0.499362348,1.327683276,0.947378484,1
133.35,3.084124252,3.003210637,0.500173171,1.2825286,0.915158023,0
133.4,3.056310444,3.000994557,0.500435033,0,0.940890615,0
133.45,3.064853444,2.995782298,0.499625015,0,0.960907143,0
133.5,3.092673333,2.99800437,0.499364353,0,0.990887344,0
133.55,3.084134368,3.003220603,0.500175168,0,1.010862787,0
133.6,3.0563205,3.001004463,0.500437018,0,1.040870595,0
133.65,3.06486346,2.995792165,0.499626992,0,1.060887203,0
133.7,3.09268329,2.998014178,0.499366319,0,1.090867522,0
133.75,3.084144285,3.003230372,0.500177126,0,1.110843044,0
133.8,3.056330358,3.001014174,0.500438964,0,1.140850969,0
133.85,3.064873279,2.995801837,0.49962893,0,1.160867654,0
133.9,3.09269305,2.998023793,0.499368246,0,1.19084809,0
133.95,3.084154006,3.003239948,0.500179045,0,1.210823689,0
134,3.056340022,3.001023693,0.500440872,0,1.240831729,0
134.05,3.064882905,2.995811319,0.499630831,0,1.260848491,0
134.1,3.092702618,2.998033218,0.499370135,0,1.290829041,0
134.15,3.084163536,3.003249336,0.500180926,0,1.310804716,0
134.2,3.056349495,3.001033026,0.500442742,0,1.340812869,0
134.25,3.06489234,2.995820615,0.499632693,0,1.360829706,0
134.3,3.092711998,2.998042458,0.499371986,0,1.390810367,0
134.35,3.084172879,3.00325854,0.500182771,0,1.410786116,0
134.4,3.056358782,3.001042174,0.500444575,0,1.440794379,0
134.45,3.06490159,2.995829727,0.499634519,0,1.46081129,0
134.5,3.092721193,2.998051516,0.499373801,0,1.490792061,0
134.55,3.084182037,3.003267562,0.500184578,0,1.510767882,0
134.6,3.056367886,3.001051142,0.500446373,0,1.540776254,0
134.65,3.064910658,2.995838659,0.499636309,0,1.560793237,0
134.7,3.092730207,2.998060396,0.499375581,0,1.590774115,0
134.75,3.084191015,3.003276406,0.500186351,0,1.610750008,0
134.8,3.056376811,3.001059934,0.500448135,0,1.640758486,0
134.85,3.064919548,2.995847416,0.499638064,0,1.660775539,0
134.9,3.092739043,2.9980691,0.499377325,0,1.690756523,0
134.95,3.084199817,3.003285076,0.500188088,0,1.710732485,0
135,3.05638556,3.001068553,0.500449862,0,1.740741068,0
135.05,3.064928262,2.995856,0.499639785,0,1.76075819,0
135.1,3.092747706,2.998077634,0.499379035,0,1.790739277,0
135.15,3.084208445,3.003293575,0.500189792,0,1.810715308,0
135.2,3.056394137,3.001077001,0.500451555,0,1.840723993,0
135.25,3.064936804,2.995864416,0.499641471,0,1.860741182,0
135.3,3.092756197,2.998085999,0.499380712,0,1.890722371,0
135.35,3.084216903,3.003301907,0.500191461,0,1.910698469,0
135.4,3.056402545,3.001085284,0.500453215,0,1.940707254,0
135.45,3.064945179,2.995872665,0.499643124,0,1.96072451,0
135.5,3.092764522,2.998094199,0.499382355,0,1.990705798,0
135.55,3.084225194,3.003310075,0.500193098,0,2.010681961,0
135.6,3.056410787,3.001093403,0.500454842,0,2.040690844,0
135.65,3.064953388,2.995880752,0.499644745,0,2.060708166,1
135.7,3.092772683,2.998102238,0.499383966,2.707731762,1.932122562,1
135.75,3.084233323,3.003318082,0.500194703,2.58734507,1.846219724,1
135.8,3.056418867,3.001101363,0.500456437,2.419018028,1.726108685,1
135.85,3.064961436,2.99588868,0.499646334,2.314426692,1.651476742,1
135.9,3.092780683,2.998110119,0.499385545,2.168072584,1.547044657,1
135.95,3.084241291,3.003325932,0.500196276,2.07710544,1.482134361,1
136,3.056426787,3.001109165,0.500458,1.9499281,1.391386004,1
136.05,3.064969326,2.995896452,0.499647891,1.870909237,1.335001494,1
136.1,3.092788525,2.998117845,0.499387093,1.76032385,1.256092451,1
136.15,3.084249102,3.003333627,0.500197818,1.691585169,1.207043444,1
136.2,3.056434552,3.001116814,0.500459533,1.595499218,1.138480584,1
136.25,3.06497706,2.995904071,0.499649418,1.535802091,1.095883245,1
136.3,3.092796213,2.998125418,0.499388611,1.452242397,1.036258591,1
136.35,3.08425676,3.00334117,0.50019933,1.400298827,0.999193862,1
136.4,3.056442164,3.001124313,0.500461036,1.327704527,0.947393648,1
136.45,3.064984641,2.995911539,0.499650915,1.282606281,0.915213452,0
136.5,3.09280375,2.998132842,0.499390099,0,0.940919853,0
136.55,3.084264266,3.003348565,0.500200811,0,0.960896326,0
136.6,3.056449626,3.001131664,0.500462509,0,0.990905673,0
136.65,3.064992074,2.995918861,0.499652382,0,1.010923301,0
136.7,3.092811138,2.99814012,0.499391557,0,1.040905144,0
136.75,3.084271625,3.003355814,0.500202264,0,1.060881676,0
136.8,3.056456941,3.001138869,0.500463953,0,1.090891109,0
136.85,3.06499936,2.995926038,0.49965382,0,1.110908795,0
136.9,3.09281838,2.998147255,0.499392987,0,1.140890725,0
136.95,3.084278839,3.00336292,0.500203688,0,1.160867314,0
137,3.056464112,3.001145934,0.500465369,0,1.190876833,0
137.05,3.065006502,2.995933074,0.49965523,0,1.210894575,0
137.1,3.09282548,2.998154249,0.499394389,0,1.240876589,0
137.15,3.084285911,3.003369887,0.500205084,0,1.260853234,0
137.2,3.056471142,3.001152859,0.500466756,0,1.290862837,0
137.25,3.065013504,2.995939972,0.499656612,0,1.310880635,0
137.3,3.092832441,2.998161106,0.499395763,0,1.340862732,0
137.35,3.084292843,3.003376716,0.500206453,0,1.360839432,0
137.4,3.056478033,3.001159647,0.500468117,0,1.390849117,0
137.45,3.065020368,2.995946733,0.499657967,0,1.41086697,0
137.5,3.092839264,2.998167827,0.49939711,0,1.440849148,0
137.55,3.084299639,3.003383411,0.500207794,0,1.460825902,0
137.6,3.056484789,3.001166302,0.500469451,0,1.490835668,0
137.65,3.065027097,2.995953362,0.499659296,0,1.510853574,0
137.7,3.092845953,2.998174416,0.49939843,0,1.540835832,0
137.75,3.084306302,3.003389973,0.50020911,0,1.560812639,0
137.8,3.056491411,3.001172826,0.500470758,0,1.590822483,0
137.85,3.065033693,2.99595986,0.499660598,0,1.610840441,0
137.9,3.09285251,2.998180875,0.499399725,0,1.640822777,0
137.95,3.084312833,3.003396407,0.500210399,0,1.660799636,0
138,3.056497904,3.001179221,0.50047204,0,1.690809558,0
138.05,3.065040159,2.99596623,0.499661874,0,1.710827567,0
138.1,3.092858937,2.998187207,0.499400994,0,1.74080998,0
138.15,3.084319235,3.003402714,0.500211663,0,1.760786889,0
138.2,3.056504268,3.001185491,0.500473296,0,1.790796887,0
138.25,3.065046498,2.995972474,0.499663126,0,1.810814947,0
138.3,3.092865239,2.998193415,0.499402238,0,1.840797435,0
138.35,3.084325511,3.003408897,0.500212902,0,1.860774394,0
138.4,3.056510507,3.001191637,0.500474528,0,1.890784466,0
138.45,3.065052713,2.995978596,0.499664353,0,1.910802575,0
138.5,3.092871416,2.9981995,0.499403457,0,1.940785137,0
138.55,3.084331664,3.003414958,0.500214116,0,1.960762145,0
138.6,3.056516623,3.001197662,0.500475735,0,1.990772289,0
138.65,3.065058804,2.995984597,0.499665555,0,2.010790447,0
138.7,3.092877472,2.998205465,0.499404653,0,2.040773081,0
138.75,3.084337696,3.0034209,0.500215307,0,2.060750136,1
138.8,3.056522619,3.001203568,0.500476919,2.707825144,1.932189196,1
138.85,3.065064776,2.99599048,0.499666734,2.587490636,1.846323594,1
138.9,3.092883408,2.998211313,0.499405824,2.419116236,1.726178762,1
138.95,3.084343608,3.003426724,0.500216474,2.314464581,1.651503778,1
139,3.056528496,3.001209358,0.500478079,2.168146437,1.547097356,1
139.05,3.065070631,2.995996247,0.49966789,2.077232519,1.482225039,1
139.1,3.092889227,2.998217046,0.499406973,1.950009279,1.39144393,1
139.15,3.084349405,3.003432434,0.500217619,1.870931002,1.335017025,1
139.2,3.064620618,3.00314043,0.500636281,1.796203128,1.281694383,1
139.25,3.06507637,2.9960019,0.499669023,1.69171704,1.207137541,1
139.3,3.084807436,2.99629615,0.499250811,1.626736942,1.160770499,1
139.35,3.084355087,3.003438032,0.50021874,1.535809745,1.095888707,1
139.4,3.064626278,3.003146006,0.500637398,1.479350337,1.055601668,1
139.45,3.065081996,2.996007442,0.499670133,1.40041774,0.999278713,1
139.5,3.084813039,2.99630167,0.499251917,1.351317853,0.964243116,1
139.55,3.084360657,3.003443519,0.50021984,1.28260262,0.91521084,0
139.6,3.064631826,3.003151471,0.500638493,0,0.930941065,0
139.65,3.065087511,2.996012875,0.499671222,0,0.960977979,0
139.7,3.084818533,2.996307081,0.499253002,0,0.980968052,0
139.75,3.084366118,3.003448898,0.500220918,0,1.010924626,0
139.8,3.064637265,3.003156829,0.500639567,0,1.030930237,0
139.85,3.065092917,2.996018201,0.499672289,0,1.060967215,0
139.9,3.084823918,2.996312386,0.499254065,0,1.080957331,0
139.95,3.084371471,3.003454171,0.500221975,0,1.110913969,0
140,3.064642597,3.003162081,0.500640619,0,1.130919622,0
140.05,3.065098217,2.996023422,0.499673336,0,1.160956663,0
140.1,3.084829197,2.996317586,0.499255107,0,1.180946821,0
140.15,3.084376719,3.003459341,0.500223011,0,1.210903521,0
140.2,3.064647824,3.00316723,0.500641651,0,1.230909216,0
140.25,3.065103413,2.996028541,0.499674361,0,1.260946319,0
140.3,3.084834372,2.996322684,0.499256128,0,1.280936518,0
140.35,3.084381863,3.003464408,0.500224026,0,1.31089328,0
140.4,3.064652947,3.003172278,0.500642663,0,1.330899014,0
140.45,3.065108506,2.996033558,0.499675367,0,1.360936179,0
140.5,3.084839445,2.996327682,0.49925713,0,1.380926418,0
140.55,3.084386906,3.003469376,0.500225022,0,1.41088324,0
140.6,3.06465797,3.003177226,0.500643654,0,1.430889014,0
140.65,3.0651135,2.996038477,0.499676353,0,1.460926238,0
140.7,3.084844418,2.996332581,0.499258112,0,1.480916517,0
140.75,3.08439185,3.003474246,0.500225998,0,1.510873397,0
140.8,3.064662895,3.003182076,0.500644626,0,1.530879211,0
140.85,3.065118394,2.996043299,0.499677319,0,1.560916493,0
140.9,3.084849294,2.996337384,0.499259074,0,1.58090681,0
140.95,3.084396696,3.00347902,0.500226954,0,1.610863749,0
141,3.064667722,3.003186831,0.500645579,0,1.630869601,0
141.05,3.065123193,2.996048025,0.499678266,0,1.66090694,0
141.1,3.084854073,2.996342092,0.499260018,0,1.680897295,0
141.15,3.084401447,3.0034837,0.500227892,0,1.71085429,0
141.2,3.064672454,3.003191493,0.500646513,0,1.73086018,0
141.25,3.065127897,2.996052659,0.499679195,0,1.760897575,0
141.3,3.084858758,2.996346707,0.499260943,0,1.780887967,0
141.35,3.084406104,3.003488288,0.500228812,0,1.810845018,0
141.4,3.064677092,3.003196063,0.500647429,0,1.830850944,0
141.45,3.065132508,2.996057202,0.499680105,0,1.860888395,0
141.5,3.084863351,2.996351232,0.499261849,0,1.880878823,0
141.55,3.08441067,3.003492786,0.500229713,0,1.910835928,0
141.6,3.06468164,3.003200542,0.500648327,0,1.930841891,0
141.65,3.065137028,2.996061655,0.499680997,0,1.960879395,0
141.7,3.084867854,2.996355667,0.499262738,0,1.980869859,0
141.75,3.084415145,3.003497195,0.500230597,0,2.010827018,0
141.8,3.064686098,3.003204934,0.500649207,0,2.030833015,0
141.85,3.06514146,2.99606602,0.499681872,0,2.060870573,1
141.9,3.084872267,2.996360015,0.499263609,2.770715703,1.977065231,1
141.95,3.084419533,3.003501517,0.500231463,2.587530456,1.846352007,1
142,3.064690468,3.003209239,0.50065007,2.4737373,1.765154036,1
142.05,3.065145804,2.9960703,0.49968273,2.314610854,1.651608153,1
142.1,3.084876594,2.996364277,0.499264464,2.215674514,1.581011376,1
142.15,3.084423834,3.003505754,0.500232312,2.077252047,1.482238974,1
142.2,3.064694752,3.003213459,0.500650915,1.99127671,1.420890619,1
142.25,3.065150062,2.996074495,0.499683571,1.871059596,1.335108784,1
142.3,3.084880836,2.996368456,0.499265301,1.796303451,1.281765969,1
142.35,3.084428051,3.003509908,0.500233144,1.691702301,1.207127024,1
142.4,3.064698952,3.003217596,0.500651745,1.626745212,1.1607764,1
142.45,3.065154237,2.996078607,0.499684395,1.535926737,1.095972187,1
142.5,3.084884994,2.996372552,0.499266122,1.479440369,1.055665911,1
142.55,3.084432184,3.003513979,0.50023396,1.400393515,0.999261428,1
142.6,3.064703069,3.003221652,0.500652557,1.351317138,0.964242606,1
142.65,3.06515833,2.996082639,0.499685203,1.282711328,0.915288409,0
142.7,3.084889071,2.996376568,0.499266926,0,0.931003337,0
142.75,3.084436236,3.003517971,0.50023476,0,0.960960747,0
142.8,3.064707105,3.003225628,0.500653354,0,0.980966911,0
