time,Tank1WaterLevel,Tank2WaterLevel,Tank2OutFlow,Tank3OutFlow,Tank2.level,wt3_valve
209.05,3.065361779,2.996283055,0.499725366,1.950334938,1.391676307,1
209.1,3.085091712,2.996576188,0.49930693,1.871259386,1.335251346,1
209.15,3.084637672,3.003716404,0.500274526,1.760616581,1.256301332,1
209.2,3.064907741,3.003423273,0.500692962,1.691904895,1.207271587,1
209.25,3.065361784,2.99628306,0.499725367,1.595834776,1.138720024,1
209.3,3.085091717,2.996576193,0.499306931,1.536084762,1.096084948,1
209.35,3.084637677,3.003716409,0.500274527,1.452472969,1.036423117,1
209.4,3.064907746,3.003423278,0.500692963,1.400559699,0.999380009,1
209.45,3.065361789,2.996283065,0.499725368,1.327985856,0.947594392,1
209.5,3.085091722,2.996576199,0.499306932,1.282837597,0.91537851,0
209.55,3.084637682,3.003716414,0.500274528,0,0.941062195,0
209.6,3.064907751,3.003423283,0.500692964,0,0.961069951,0
209.65,3.065361795,2.99628307,0.499725369,0,0.991110134,0
209.7,3.085091728,2.996576204,0.499306933,0,1.011102374,0
209.75,3.084637688,3.003716419,0.500274529,0,1.041062185,0
209.8,3.064907757,3.003423288,0.500692965,0,1.061069941,0
209.85,3.0653618,2.996283075,0.49972537,0,1.091110124,0
209.9,3.085091733,2.996576209,0.499306934,0,1.111102364,0
209.95,3.084637693,3.003716424,0.50027453,0,1.141062175,0
210,3.064907762,3.003423293,0.500692966,0,1.161069931,0
210.05,3.065361805,2.99628308,0.499725371,0,1.191110114,0
210.1,3.085091738,2.996576214,0.499306935,0,1.211102354,0
210.15,3.084637698,3.003716429,0.500274531,0,1.241062165,0
210.2,3.064907767,3.003423298,0.500692967,0,1.261069921,0
210.25,3.06536181,2.996283085,0.499725372,0,1.291110104,0
210.3,3.085091743,2.996576218,0.499306936,0,1.311102344,0
210.35,3.084637702,3.003716434,0.500274532,0,1.341062155,0
210.4,3.064907771,3.003423303,0.500692968,0,1.361069911,0
210.45,3.065361814,2.99628309,0.499725373,0,1.391110094,0
210.5,3.085091747,2.996576223,0.499306937,0,1.411102335,0
210.55,3.084637707,3.003716439,0.500274533,0,1.441062146,0
210.6,3.064907776,3.003423308,0.500692969,0,1.461069902,0
210.65,3.065361819,2.996283095,0.499725374,0,1.491110085,0
210.7,3.085091752,2.996576228,0.499306938,0,1.511102325,0
210.75,3.084637712,3.003716443,0.500274534,0,1.541062136,0
210.8,3.064907781,3.003423312,0.50069297,0,1.561069892,0
210.85,3.065361824,2.996283099,0.499725375,0,1.591110076,0
210.9,3.085091757,2.996576232,0.499306939,0,1.611102316,0
210.95,3.084637717,3.003716448,0.500274535,0,1.641062127,0
211,3.064907785,3.003423317,0.500692971,0,1.661069883,0
211.05,3.065361828,2.996283104,0.499725375,0,1.691110067,0
211.1,3.085091761,2.996576237,0.49930694,0,1.711102307,0
211.15,3.084637721,3.003716452,0.500274536,0,1.741062118,0
211.2,3.06490779,3.003423321,0.500692971,0,1.761069874,0
211.25,3.065361833,2.996283108,0.499725376,0,1.791110058,0
211.3,3.085091766,2.996576241,0.499306941,0,1.811102298,0
211.35,3.084637725,3.003716457,0.500274536,0,1.841062109,0
211.4,3.064907794,3.003423325,0.500692972,0,1.861069866,0
211.45,3.065361837,2.996283112,0.499725377,0,1.891110049,0
211.5,3.08509177,2.996576246,0.499306942,0,1.91110229,0
211.55,3.08463773,3.003716461,0.500274537,0,1.941062101,0
211.6,3.064907799,3.00342333,0.500692973,0,1.961069857,0
211.65,3.065361842,2.996283117,0.499725378,0,1.991110041,0
211.7,3.085091774,2.99657625,0.499306943,0,2.011102281,0
211.75,3.084637734,3.003716465,0.500274538,0,2.041062092,0
211.8,3.064907803,3.003423334,0.500692974,0,2.061069849,1
211.85,3.065361846,2.996283121,0.499725379,2.708279195,1.932513187,1
211.9,3.085091779,2.996576254,0.499306943,2.587884393,1.846604562,1
211.95,3.084637738,3.003716469,0.500274539,2.419447539,1.726415166,1
212,3.064907807,3.003423338,0.500692975,2.314819755,1.651757215,1
212.05,3.06536185,2.996283125,0.49972538,2.16851308,1.547358977,1
212.1,3.085091783,2.996576258,0.499306944,2.077543571,1.482446992,1
212.15,3.084637742,3.003716473,0.50027454,1.950264453,1.391626011,1
212.2,3.064907811,3.003423342,0.500692976,1.871214134,1.335219056,1
212.25,3.065361854,2.996283129,0.499725381,1.760683165,1.256348844,1
212.3,3.085091787,2.996576262,0.499306945,1.69194646,1.207301246,1
212.35,3.084637746,3.003716477,0.500274541,1.595764804,1.138670095,1
212.4,3.064907815,3.003423346,0.500692976,1.536039996,1.096053004,1
212.45,3.065361858,2.996283133,0.499725381,1.45254,1.036470948,1
212.5,3.085091791,2.996576266,0.499306946,1.400601686,0.99940997,1
212.55,3.08463775,3.003716481,0.500274541,1.327916272,0.947544741,1
212.6,3.064907819,3.00342335,0.500692977,1.282793198,0.915346828,0
212.65,3.065361862,2.996283137,0.499725382,0,0.941111035,0
212.7,3.085091794,2.99657627,0.499306946,0,0.961103275,0
212.75,3.084637754,3.003716485,0.500274542,0,0.991063087,0
212.8,3.064907823,3.003423353,0.500692978,0,1.011070843,0
212.85,3.065361865,2.99628314,0.499725383,0,1.041111027,0
212.9,3.085091798,2.996576273,0.499306947,0,1.061103268,0
212.95,3.084637758,3.003716489,0.500274543,0,1.09106308,0
213,3.064907827,3.003423357,0.500692979,0,1.111070836,0
213.05,3.065361869,2.996283144,0.499725384,0,1.14111102,0
213.1,3.085091802,2.996576277,0.499306948,0,1.161103261,0
213.15,3.084637761,3.003716492,0.500274544,0,1.191063072,0
213.2,3.06490783,3.003423361,0.500692979,0,1.211070829,0
213.25,3.065361873,2.996283148,0.499725384,0,1.241111013,0
213.3,3.085091806,2.99657628,0.499306949,0,1.261103253,0
213.35,3.084637765,3.003716496,0.500274544,0,1.291063065,0
213.4,3.064907834,3.003423364,0.50069298,0,1.311070821,0
213.45,3.065361876,2.996283151,0.499725385,0,1.341111005,0
213.5,3.085091809,2.996576284,0.499306949,0,1.361103246,0
213.55,3.084637769,3.003716499,0.500274545,0,1.391063058,0
213.6,3.064907837,3.003423368,0.500692981,0,1.411070814,0
213.65,3.06536188,2.996283155,0.499725386,0,1.441110998,0
213.7,3.085091813,2.996576287,0.49930695,0,1.461103239,0
213.75,3.084637772,3.003716503,0.500274546,0,1.491063051,0
213.8,3.064907841,3.003423371,0.500692982,0,1.511070808,0
213.85,3.065361883,2.996283158,0.499725386,0,1.541110992,0
213.9,3.085091816,2.996576291,0.499306951,0,1.561103232,0
213.95,3.084637776,3.003716506,0.500274546,0,1.591063044,0
214,3.064907844,3.003423375,0.500692982,0,1.611070801,0
214.05,3.065361887,2.996283161,0.499725387,0,1.641110985,0
214.1,3.085091819,2.996576294,0.499306951,0,1.661103226,0
214.15,3.084637779,3.003716509,0.500274547,0,1.691063038,0
214.2,3.064907848,3.003423378,0.500692983,0,1.711070794,0
214.25,3.06536189,2.996283165,0.499725388,0,1.741110978,0
214.3,3.085091823,2.996576297,0.499306952,0,1.761103219,0
214.35,3.084637782,3.003716513,0.500274548,0,1.791063031,0
214.4,3.064907851,3.003423381,0.500692983,0,1.811070788,0
214.45,3.065361893,2.996283168,0.499725388,0,1.841110972,0
214.5,3.085091826,2.996576301,0.499306953,0,1.861103213,0
214.55,3.084637785,3.003716516,0.500274548,0,1.891063025,0
214.6,3.064907854,3.003423384,0.500692984,0,1.911070781,0
214.65,3.065361897,2.996283171,0.499725389,0,1.941110966,0
214.7,3.085091829,2.996576304,0.499306953,0,1.961103206,0
214.75,3.084637788,3.003716519,0.500274549,0,1.991063018,0
214.8,3.064907857,3.003423387,0.500692985,0,2.011070775,0
214.85,3.0653619,2.996283174,0.49972539,0,2.041110959,0
214.9,3.085091832,2.996576307,0.499306954,0,2.0611032,1
214.95,3.084637792,3.003716522,0.500274549,2.708214181,1.932466796,1
215,3.06490786,3.00342339,0.500692985,2.587844315,1.846575964,1
215.05,3.065361903,2.996283177,0.49972539,2.419518879,1.726466071,1
215.1,3.085091835,2.99657631,0.499306955,2.314865816,1.651790083,1
215.15,3.084637795,3.003716525,0.50027455,2.168447242,1.547311997,1
215.2,3.064907863,3.003423393,0.500692986,2.077502712,1.482417838,1
215.25,3.065361906,2.99628318,0.499725391,1.950335076,1.391676405,1
215.3,3.085091838,2.996576313,0.499306955,1.871259518,1.33525144,1
215.35,3.084637798,3.003716528,0.500274551,1.760616704,1.25630142,1
215.4,3.064907866,3.003423396,0.500692987,1.691905013,1.207271671,1
215.45,3.065361909,2.996283183,0.499725391,1.595834886,1.138720102,1
215.5,3.085091841,2.996576316,0.499306956,1.536084868,1.096085023,1
215.55,3.0846378,3.003716531,0.500274551,1.452473068,1.036423188,1
215.6,3.064907869,3.003423399,0.500692987,1.400559794,0.999380077,1
215.65,3.065361912,2.996283186,0.499725392,1.327985945,0.947594456,1
215.7,3.085091844,2.996576318,0.499306956,1.282837683,0.915378571,0
215.75,3.084637803,3.003716533,0.500274552,0,0.941062258,0
215.8,3.064907872,3.003423402,0.500692988,0,0.961070014,0
215.85,3.065361914,2.996283188,0.499725392,0,0.991110199,0
215.9,3.085091847,2.996576321,0.499306957,0,1.01110244,0
215.95,3.084637806,3.003716536,0.500274552,0,1.041062252,0
216,3.064907875,3.003423405,0.500692988,0,1.061070009,0
216.05,3.065361917,2.996283191,0.499725393,0,1.091110193,0
216.1,3.08509185,2.996576324,0.499306957,0,1.111102434,0
216.15,3.084637809,3.003716539,0.500274553,0,1.141062247,0
216.2,3.064907877,3.003423407,0.500692989,0,1.161070003,0
216.25,3.06536192,2.996283194,0.499725394,0,1.191110188,0
216.3,3.085091852,2.996576327,0.499306958,0,1.211102429,0
216.35,3.084637812,3.003716542,0.500274553,0,1.241062241,0
216.4,3.06490788,3.00342341,0.500692989,0,1.261069998,0
216.45,3.065361922,2.996283196,0.499725394,0,1.291110183,0
216.5,3.085091855,2.996576329,0.499306958,0,1.311102424,0
216.55,3.084637814,3.003716544,0.500274554,0,1.341062236,0
216.6,3.064907883,3.003423412,0.50069299,0,1.361069993,0
216.65,3.065361925,2.996283199,0.499725395,0,1.391110177,0
216.7,3.085091858,2.996576332,0.499306959,0,1.411102418,0
216.75,3.084637817,3.003716547,0.500274554,0,1.441062231,0
216.8,3.064907885,3.003423415,0.50069299,0,1.461069988,0
216.85,3.065361928,2.996283202,0.499725395,0,1.491110172,0
216.9,3.08509186,2.996576334,0.499306959,0,1.511102413,0
216.95,3.084637819,3.003716549,0.500274555,0,1.541062226,0
217,3.064907888,3.003423417,0.500692991,0,1.561069983,0
217.05,3.06536193,2.996283204,0.499725396,0,1.591110167,0
217.1,3.085091863,2.996576337,0.49930696,0,1.611102408,0
217.15,3.084637822,3.003716552,0.500274555,0,1.641062221,0
217.2,3.06490789,3.00342342,0.500692991,0,1.661069978,0
217.25,3.065361933,2.996283206,0.499725396,0,1.691110162,0
217.3,3.085091865,2.996576339,0.49930696,0,1.711102404,0
217.35,3.084637824,3.003716554,0.500274556,0,1.741062216,0
217.4,3.064907893,3.003423422,0.500692992,0,1.761069973,0
217.45,3.065361935,2.996283209,0.499725397,0,1.791110158,0
217.5,3.085091867,2.996576341,0.499306961,0,1.811102399,0
217.55,3.084637827,3.003716556,0.500274556,0,1.841062211,0
217.6,3.064907895,3.003423425,0.500692992,0,1.861069968,0
217.65,3.065361937,2.996283211,0.499725397,0,1.891110153,0
217.7,3.08509187,2.996576344,0.499306961,0,1.911102394,0
217.75,3.084637829,3.003716559,0.500274557,0,1.941062207,0
217.8,3.064907897,3.003423427,0.500692993,0,1.961069964,0
217.85,3.06536194,2.996283213,0.499725397,0,1.991110148,0
217.9,3.085091872,2.996576346,0.499306962,0,2.01110239,0
217.95,3.084637831,3.003716561,0.500274557,0,2.041062202,0
218,3.0649079,3.003423429,0.500692993,0,2.061069959,1
218.05,3.065361942,2.996283216,0.499725398,2.70827934,1.93251329,1
218.1,3.085091874,2.996576348,0.499306962,2.587884531,1.84660466,1
218.15,3.084637833,3.003716563,0.500274558,2.419447667,1.726415257,1
218.2,3.064907902,3.003423431,0.500692994,2.314819877,1.651757303,1
218.25,3.065361944,2.996283218,0.499725398,2.168513194,1.547359058,1
218.3,3.085091877,2.99657635,0.499306963,2.077543679,1.48244707,1
218.35,3.084637836,3.003716565,0.500274558,1.950264554,1.391626084,1
218.4,3.064907904,3.003423434,0.500692994,1.871214231,1.335219125,1
218.45,3.065361946,2.99628322,0.499725399,1.760683256,1.256348908,1
218.5,3.085091879,2.996576353,0.499306963,1.691946547,1.207301308,1
218.55,3.084637838,3.003716567,0.500274559,1.595764885,1.138670153,1
218.6,3.064907906,3.003423436,0.500692994,1.536040073,1.09605306,1
218.65,3.065361948,2.996283222,0.499725399,1.452540073,1.036471,1
218.7,3.085091881,2.996576355,0.499306964,1.400601756,0.99941002,1
218.75,3.08463784,3.003716569,0.500274559,1.327916338,0.947544787,1
218.8,3.064907908,3.003423438,0.500692995,1.282793261,0.915346873,0
218.85,3.065361951,2.996283224,0.4997254,0,0.941111081,0
218.9,3.085091883,2.996576357,0.499306964,0,0.961103322,0
218.95,3.084637842,3.003716572,0.500274559,0,0.991063135,0
219,3.06490791,3.00342344,0.500692995,0,1.011070892,0
219.05,3.065361953,2.996283226,0.4997254,0,1.041111077,0
219.1,3.085091885,2.996576359,0.499306964,0,1.061103318,0
219.15,3.084637844,3.003716574,0.50027456,0,1.091063131,0
219.2,3.064907912,3.003423442,0.500692996,0,1.111070888,0
219.25,3.065361955,2.996283228,0.4997254,0,1.141111073,0
219.3,3.085091887,2.996576361,0.499306965,0,1.161103314,0
219.35,3.084637846,3.003716576,0.50027456,0,1.191063127,0
219.4,3.064907914,3.003423444,0.500692996,0,1.211070884,0
219.45,3.065361957,2.99628323,0.499725401,0,1.241111069,0
219.5,3.085091889,2.996576363,0.499306965,0,1.26110331,0
219.55,3.084637848,3.003716577,0.500274561,0,1.291063123,0
219.6,3.064907916,3.003423446,0.500692996,0,1.31107088,0
219.65,3.065361959,2.996283232,0.499725401,0,1.341111065,0
219.7,3.085091891,2.996576365,0.499306966,0,1.361103306,0
219.75,3.08463785,3.003716579,0.500274561,0,1.391063119,0
219.8,3.064907918,3.003423447,0.500692997,0,1.411070876,0
219.85,3.06536196,2.996283234,0.499725402,0,1.441111061,0
219.9,3.085091893,2.996576366,0.499306966,0,1.461103302,0
219.95,3.084637852,3.003716581,0.500274561,0,1.491063115,0
220,3.06490792,3.003423449,0.500692997,0,1.511070872,0
220.05,3.065361962,2.996283236,0.499725402,0,1.541111057,0
220.1,3.085091895,2.996576368,0.499306966,0,1.561103299,0
220.15,3.084637854,3.003716583,0.500274562,0,1.591063111,0
220.2,3.064907922,3.003423451,0.500692998,0,1.611070869,0
220.25,3.065361964,2.996283237,0.499725402,0,1.641111054,0
220.3,3.085091896,2.99657637,0.499306967,0,1.661103295,0
220.35,3.084637855,3.003716585,0.500274562,0,1.691063108,0
220.4,3.064907924,3.003423453,0.500692998,0,1.711070865,0
220.45,3.065361966,2.996283239,0.499725403,0,1.74111105,0
220.5,3.085091898,2.996576372,0.499306967,0,1.761103292,0
220.55,3.084637857,3.003716586,0.500274562,0,1.791063104,0
220.6,3.064907926,3.003423455,0.500692998,0,1.811070862,0
220.65,3.065361968,2.996283241,0.499725403,0,1.841111047,0
220.7,3.0850919,2.996576373,0.499306967,0,1.861103288,0
220.75,3.084637859,3.003716588,0.500274563,0,1.891063101,0
220.8,3.064907927,3.003423456,0.500692999,0,1.911070858,0
220.85,3.065361969,2.996283243,0.499725403,0,1.941111043,0
220.9,3.085091902,2.996576375,0.499306968,0,1.961103285,0
220.95,3.084637861,3.00371659,0.500274563,0,1.991063098,0
221,3.064907929,3.003423458,0.500692999,0,2.011070855,0
221.05,3.065361971,2.996283244,0.499725404,0,2.04111104,0
221.1,3.085091903,2.996576377,0.499306968,0,2.061103281,1
221.15,3.084637862,3.003716592,0.500274563,2.708214287,1.932466872,1
221.2,3.064907931,3.00342346,0.500692999,2.587844416,1.846576036,1
221.25,3.065361973,2.996283246,0.499725404,2.419518974,1.726466138,1
221.3,3.085091905,2.996576378,0.499306968,2.314865906,1.651790147,1
221.35,3.084637864,3.003716593,0.500274564,2.168447326,1.547312057,1
221.4,3.064907932,3.003423461,0.500693,2.077502792,1.482417894,1
221.45,3.065361974,2.996283248,0.499725404,1.950335151,1.391676458,1
221.5,3.085091907,2.99657638,0.499306969,1.871259589,1.335251491,1
221.55,3.084637866,3.003716595,0.500274564,1.760616771,1.256301467,1
221.6,3.064907934,3.003423463,0.500693,1.691905076,1.207271716,1
221.65,3.065361976,2.996283249,0.499725405,1.595834946,1.138720145,1
221.7,3.085091908,2.996576382,0.499306969,1.536084925,1.096085064,1
221.75,3.084637867,3.003716596,0.500274564,1.452473121,1.036423226,1
221.8,3.064907935,3.003423464,0.500693,1.400559845,0.999380114,1
221.85,3.065361977,2.996283251,0.499725405,1.327985993,0.947594491,1
221.9,3.08509191,2.996576383,0.499306969,1.282837729,0.915378604,0
221.95,3.084637869,3.003716598,0.500274565,0,0.941062291,0
222,3.064907937,3.003423466,0.500693,0,0.961070048,0
222.05,3.065361979,2.996283252,0.499725405,0,0.991110234,0
222.1,3.085091911,2.996576385,0.49930697,0,1.011102475,0
222.15,3.08463787,3.003716599,0.500274565,0,1.041062288,0
222.2,3.064907938,3.003423467,0.500693001,0,1.061070045,0
222.25,3.06536198,2.996283254,0.499725406,0,1.091110231,0
222.3,3.085091913,2.996576386,0.49930697,0,1.111102472,0
222.35,3.084637872,3.003716601,0.500274565,0,1.141062285,0
222.4,3.06490794,3.003423469,0.500693001,0,1.161070043,0
222.45,3.065361982,2.996283255,0.499725406,0,1.191110228,0
222.5,3.085091914,2.996576387,0.49930697,0,1.211102469,0
222.55,3.084637873,3.003716602,0.500274566,0,1.241062282,0
222.6,3.064907941,3.00342347,0.500693001,0,1.26107004,0
222.65,3.065361983,2.996283256,0.499725406,0,1.291110225,0
222.7,3.085091916,2.996576389,0.49930697,0,1.311102467,0
222.75,3.084637874,3.003716604,0.500274566,0,1.34106228,0
222.8,3.064907943,3.003423472,0.500693002,0,1.361070037,0
222.85,3.065361985,2.996283258,0.499725406,0,1.391110222,0
222.9,3.085091917,2.99657639,0.499306971,0,1.411102464,0
222.95,3.084637876,3.003716605,0.500274566,0,1.441062277,0
223,3.064907944,3.003423473,0.500693002,0,1.461070034,0
223.05,3.065361986,2.996283259,0.499725407,0,1.491110219,0
223.1,3.085091918,2.996576392,0.499306971,0,1.511102461,0
223.15,3.084637877,3.003716606,0.500274566,0,1.541062274,0
223.2,3.064907945,3.003423474,0.500693002,0,1.561070031,0
223.25,3.065361988,2.99628326,0.499725407,0,1.591110217,0
223.3,3.08509192,2.996576393,0.499306971,0,1.611102458,0
223.35,3.084637879,3.003716608,0.500274567,0,1.641062271,0
223.4,3.064907947,3.003423476,0.500693002,0,1.661070029,0
223.45,3.065361989,2.996283262,0.499725407,0,1.691110214,0
223.5,3.085091921,2.996576394,0.499306971,0,1.711102456,0
223.55,3.08463788,3.003716609,0.500274567,0,1.741062269,0
223.6,3.064907948,3.003423477,0.500693003,0,1.761070026,0
223.65,3.06536199,2.996283263,0.499725407,0,1.791110212,0
223.7,3.085091922,2.996576396,0.499306972,0,1.811102453,0
223.75,3.084637881,3.00371661,0.500274567,0,1.841062266,0
223.8,3.064907949,3.003423478,0.500693003,0,1.861070024,0
223.85,3.065361991,2.996283264,0.499725408,0,1.891110209,0
223.9,3.085091924,2.996576397,0.499306972,0,1.911102451,0
223.95,3.084637882,3.003716611,0.500274567,0,1.941062264,0
224,3.064907951,3.003423479,0.500693003,0,1.961070021,0
224.05,3.065361993,2.996283266,0.499725408,0,1.991110206,0
224.1,3.085091925,2.996576398,0.499306972,0,2.011102448,0
224.15,3.084637884,3.003716613,0.500274568,0,2.041062261,0
224.2,3.064907952,3.003423481,0.500693003,0,2.061070019,1
224.25,3.065361994,2.996283267,0.499725408,2.708279418,1.932513346,1
224.3,3.085091926,2.996576399,0.499306972,2.587884605,1.846604713,1
224.35,3.084637885,3.003716614,0.500274568,2.419447737,1.726415306,1
224.4,3.064907953,3.003423482,0.500693004,2.314819943,1.65175735,1
224.45,3.065361995,2.996283268,0.499725408,2.168513255,1.547359102,1
224.5,3.085091927,2.9965764,0.499306973,2.077543738,1.482447112,1
224.55,3.084637886,3.003716615,0.500274568,1.950264609,1.391626123,1
224.6,3.064907954,3.003423483,0.500693004,1.871214283,1.335219162,1
224.65,3.065361996,2.996283269,0.499725409,1.760683305,1.256348943,1
224.7,3.085091928,2.996576402,0.499306973,1.691946594,1.207301341,1
224.75,3.084637887,3.003716616,0.500274568,1.595764929,1.138670184,1
224.8,3.064907955,3.003423484,0.500693004,1.536040115,1.096053089,1
224.85,3.065361997,2.99628327,0.499725409,1.452540112,1.036471028,1
224.9,3.08509193,2.996576403,0.499306973,1.400601794,0.999410047,1
224.95,3.084637888,3.003716617,0.500274569,1.327916373,0.947544813,1
225,3.064907957,3.003423485,0.500693004,1.282793295,0.915346898,0
225.05,3.065361999,2.996283271,0.499725409,0,0.941111105,0
225.1,3.085091931,2.996576404,0.499306973,0,0.961103347,0
225.15,3.084637889,3.003716618,0.500274569,0,0.99106316,0
225.2,3.064907958,3.003423486,0.500693005,0,1.011070918,0
225.25,3.065362,2.996283272,0.499725409,0,1.041111103,0
225.3,3.085091932,2.996576405,0.499306974,0,1.061103345,0
225.35,3.084637891,3.003716619,0.500274569,0,1.091063158,0
225.4,3.064907959,3.003423487,0.500693005,0,1.111070916,0
225.45,3.065362001,2.996283274,0.49972541,0,1.141111101,0
225.5,3.085091933,2.996576406,0.499306974,0,1.161103343,0
225.55,3.084637892,3.00371662,0.500274569,0,1.191063156,0
225.6,3.06490796,3.003423488,0.500693005,0,1.211070913,0
225.65,3.065362002,2.996283275,0.49972541,0,1.241111099,0
225.7,3.085091934,2.996576407,0.499306974,0,1.261103341,0
225.75,3.084637893,3.003716622,0.500274569,0,1.291063154,0
225.8,3.064907961,3.00342349,0.500693005,0,1.311070911,0
225.85,3.065362003,2.996283276,0.49972541,0,1.341111097,0
225.9,3.085091935,2.996576408,0.499306974,0,1.361103339,0
225.95,3.084637894,3.003716623,0.50027457,0,1.391063152,0
226,3.064907962,3.003423491,0.500693005,0,1.411070909,0
226.05,3.065362004,2.996283277,0.49972541,0,1.441111095,0
226.1,3.085091936,2.996576409,0.499306974,0,1.461103337,0
226.15,3.084637895,3.003716624,0.50027457,0,1.49106315,0
226.2,3.064907963,3.003423492,0.500693006,0,1.511070907,0
226.25,3.065362005,2.996283278,0.49972541,0,1.541111093,0
226.3,3.085091937,2.99657641,0.499306975,0,1.561103335,0
226.35,3.084637896,3.003716625,0.50027457,0,1.591063148,0
226.4,3.064907964,3.003423492,0.500693006,0,1.611070905,0
226.45,3.065362006,2.996283279,0.499725411,0,1.641111091,0
226.5,3.085091938,2.996576411,0.499306975,0,1.661103333,0
226.55,3.084637897,3.003716625,0.50027457,0,1.691063146,0
226.6,3.064907965,3.003423493,0.500693006,0,1.711070903,0
226.65,3.065362007,2.99628328,0.499725411,0,1.741111089,0
226.7,3.085091939,2.996576412,0.499306975,0,1.761103331,0
226.75,3.084637898,3.003716626,0.50027457,0,1.791063144,0
226.8,3.064907966,3.003423494,0.500693006,0,1.811070901,0
226.85,3.065362008,2.99628328,0.499725411,0,1.841111087,0
226.9,3.08509194,2.996576413,0.499306975,0,1.861103329,0
226.95,3.084637899,3.003716627,0.500274571,0,1.891063142,0
227,3.064907967,3.003423495,0.500693006,0,1.9110709,0
227.05,3.065362009,2.996283281,0.499725411,0,1.941111085,0
227.1,3.085091941,2.996576414,0.499306975,0,1.961103327,0
227.15,3.0846379,3.003716628,0.500274571,0,1.99106314,0
227.2,3.064907968,3.003423496,0.500693007,0,2.011070898,0
227.25,3.06536201,2.996283282,0.499725411,0,2.041111083,0
227.3,3.085091942,2.996576415,0.499306976,0,2.061103325,1
227.35,3.0846379,3.003716629,0.500274571,2.708214345,1.932466913,1
227.4,3.064907969,3.003423497,0.500693007,2.58784447,1.846576075,1
227.45,3.06536201,2.996283283,0.499725411,2.419519024,1.726466174,1
227.5,3.085091943,2.996576416,0.499306976,2.314865954,1.651790182,1
227.55,3.084637901,3.00371663,0.500274571,2.168447371,1.547312089,1
227.6,3.064907969,3.003423498,0.500693007,2.077502835,1.482417925,1
227.65,3.065362011,2.996283284,0.499725412,1.950335191,1.391676487,1
227.7,3.085091944,2.996576416,0.499306976,1.871259628,1.335251518,1
227.75,3.084637902,3.003716631,0.500274571,1.760616807,1.256301493,1
227.8,3.06490797,3.003423499,0.500693007,1.691905111,1.207271741,1
227.85,3.065362012,2.996283285,0.499725412,1.595834978,1.138720168,1
227.9,3.085091944,2.996576417,0.499306976,1.536084956,1.096085086,1
227.95,3.084637903,3.003716632,0.500274571,1.45247315,1.036423247,1
228,3.064907971,3.0034235,0.500693007,1.400559873,0.999380134,1
228.05,3.065362013,2.996283286,0.499725412,1.327986019,0.947594509,1
228.1,3.085091945,2.996576418,0.499306976,1.282837754,0.915378622,0
228.15,3.084637904,3.003716632,0.500274572,0,0.941062309,0
228.2,3.064907972,3.0034235,0.500693007,0,0.961070067,0
228.25,3.065362014,2.996283286,0.499725412,0,0.991110253,0
228.3,3.085091946,2.996576419,0.499306976,0,1.011102494,0
228.35,3.084637905,3.003716633,0.500274572,0,1.041062308,0
228.4,3.064907973,3.003423501,0.500693008,0,1.061070065,0
228.45,3.065362015,2.996283287,0.499725412,0,1.091110251,0
228.5,3.085091947,2.99657642,0.499306977,0,1.111102493,0
228.55,3.084637905,3.003716634,0.500274572,0,1.141062306,0
228.6,3.064907974,3.003423502,0.500693008,0,1.161070064,0
228.65,3.065362015,2.996283288,0.499725412,0,1.191110249,0
228.7,3.085091948,2.99657642,0.499306977,0,1.211102491,0
228.75,3.084637906,3.003716635,0.500274572,0,1.241062305,0
228.8,3.064907974,3.003423503,0.500693008,0,1.261070062,0
228.85,3.065362016,2.996283289,0.499725413,0,1.291110248,0
228.9,3.085091948,2.996576421,0.499306977,0,1.31110249,0
228.95,3.084637907,3.003716636,0.500274572,0,1.341062303,0
229,3.064907975,3.003423504,0.500693008,0,1.361070061,0
229.05,3.065362017,2.99628329,0.499725413,0,1.391110246,0
229.1,3.085091949,2.996576422,0.499306977,0,1.411102488,0
229.15,3.084637908,3.003716636,0.500274572,0,1.441062302,0
229.2,3.064907976,3.003423504,0.500693008,0,1.461070059,0
229.25,3.065362018,2.99628329,0.499725413,0,1.491110245,0
229.3,3.08509195,2.996576423,0.499306977,0,1.511102487,0
229.35,3.084637909,3.003716637,0.500274573,0,1.5410623,0
229.4,3.064907977,3.003423505,0.500693008,0,1.561070058,0
229.45,3.065362018,2.996283291,0.499725413,0,1.591110243,0
229.5,3.085091951,2.996576423,0.499306977,0,1.611102485,0
229.55,3.084637909,3.003716638,0.500274573,0,1.641062299,0
229.6,3.064907977,3.003423506,0.500693008,0,1.661070056,0
229.65,3.065362019,2.996283292,0.499725413,0,1.691110242,0
229.7,3.085091951,2.996576424,0.499306977,0,1.711102484,0
229.75,3.08463791,3.003716638,0.500274573,0,1.741062297,0
229.8,3.064907978,3.003423506,0.500693009,0,1.761070055,0
229.85,3.06536202,2.996283292,0.499725413,0,1.791110241,0
229.9,3.085091952,2.996576425,0.499306978,0,1.811102482,0
229.95,3.084637911,3.003716639,0.500274573,0,1.841062296,0
230,3.064907979,3.003423507,0.500693009,0,1.861070053,0
230.05,3.065362021,2.996283293,0.499725413,0,1.891110239,0
230.1,3.085091953,2.996576425,0.499306978,0,1.911102481,0
230.15,3.084637911,3.00371664,0.500274573,0,1.941062295,0
